DEPTH,AT20,AT60,CALI,DENC,DENS,DTC,DTS,GR,NEUT,PEF,RDEP,RMED,RSHAL
2639.2132,1.4958,1.396,13.7218,-0.0102,2.3801,105.2548,247.8417,70.1904,0.4001,3.613,1.396,1.4551,1.552
2639.3656,1.4958,1.4154,13.6512,-0.0102,2.3898,105.3442,248.1453,69.5315,0.4053,3.627,1.4154,1.4417,1.5519
2639.518,1.4943,1.4153,13.475,-0.0112,2.3844,105.6103,255.1871,70.0298,0.4021,3.522,1.4153,1.4284,1.5507
2639.6704,1.482,1.4153,13.257,-0.0112,2.3799,106.4565,253.9571,68.4837,0.3949,3.5384,1.4153,1.4088,1.5354
2639.8228,1.4752,1.4098,13.1885,-0.0092,2.3863,109.1144,254.4968,69.2323,0.3905,3.5092,1.4098,1.3899,1.5305
2639.9752,1.4415,1.3778,13.2272,-0.0062,2.3858,110.3726,254.0531,71.4417,0.3931,3.6482,1.3778,1.3703,1.5182
2640.1276,1.3998,1.3363,13.3445,-0.0032,2.3824,106.6448,252.1701,70.5171,0.3918,3.5933,1.3363,1.3533,1.5006
2640.28,1.3691,1.2995,13.4967,-0.0007,2.3735,103.5806,251.504,71.9819,0.3903,3.5488,1.2995,1.3453,1.4782
2640.4324,1.3639,1.261,13.6316,0.0005,2.3733,103.3344,255.1438,72.2342,0.3906,3.405,1.261,1.3452,1.4615
2640.5848,1.3639,1.2496,13.5319,0.0009,2.3775,103.0883,255.1378,71.9954,0.3905,3.4174,1.2496,1.3452,1.4547
2640.7372,1.3731,1.2612,13.3478,0.0029,2.3912,102.9854,251.9064,72.0079,0.3957,3.6341,1.2612,1.3606,1.4749
2640.8896,1.4347,1.2905,13.2557,0.0039,2.397,93.0583,244.0052,67.1105,0.4027,4.1845,1.2905,1.4111,1.5168
2641.042,1.5014,1.4469,13.212,0.0049,2.4379,93.1643,242.7983,63.9521,0.4194,5.1257,1.4469,1.4607,1.608
2641.1944,1.5161,1.4748,13.2113,0.0069,2.4896,94.2963,240.302,64.4092,0.4324,5.4121,1.4748,1.4816,1.6471
2641.3468,1.5091,1.4515,13.3793,0.0069,2.5696,95.4804,242.2617,65.1756,0.4163,4.7746,1.4515,1.4757,1.6354
2641.4992,1.4734,1.3945,13.4986,0.0034,2.5572,99.1433,244.1861,71.0827,0.3883,4.0889,1.3945,1.4463,1.5573
2641.6516,1.4212,1.35,13.5297,-0.0027,2.4937,102.8061,245.2835,71.6882,0.3738,3.7068,1.35,1.4083,1.4993
2641.804,1.3966,1.3203,13.5025,-0.0062,2.4148,106.1426,251.7761,68.9604,0.368,3.4861,1.3203,1.3699,1.4629
2641.9564,1.3825,1.3142,13.2984,-0.0058,2.3778,107.8298,251.193,71.637,0.3624,3.3708,1.3142,1.3573,1.4543
2642.1088,1.3889,1.351,13.19,-0.0027,2.3646,107.7863,250.6347,71.937,0.361,3.4644,1.351,1.3572,1.4628
2642.2612,1.3952,1.351,13.1319,0.0008,2.3774,107.3414,245.7527,72.4982,0.3674,3.5631,1.351,1.3572,1.4813
2642.4136,1.4109,1.3509,13.1547,0.0039,2.3765,107.5335,243.5413,67.1517,0.3792,3.4889,1.3509,1.3572,1.4881
2642.566,1.4342,1.3201,13.3081,0.0049,2.3759,110.8255,243.811,71.1836,0.3832,3.3972,1.3201,1.3571,1.4881
2642.7184,1.4475,1.296,13.4547,0.0059,2.3833,110.2381,243.5769,72.0503,0.3784,3.2409,1.296,1.3447,1.488
2642.8708,1.4474,1.296,13.5612,0.0059,2.397,109.7818,247.0458,74.1134,0.3741,3.2818,1.296,1.3201,1.488
2643.0232,1.4474,1.3262,13.6019,0.0044,2.3936,108.101,243.4609,72.1569,0.3761,3.3463,1.3262,1.3323,1.4879
2643.1756,1.454,1.36,13.4603,0.0028,2.3851,110.8373,244.848,74.2026,0.3891,3.3571,1.36,1.3632,1.5086
2643.328,1.4674,1.3726,13.2885,0.0008,2.3707,109.1679,245.3259,71.8186,0.389,3.302,1.3726,1.395,1.5155
2643.4804,1.4752,1.3758,13.1616,-0.0012,2.3705,108.9593,245.7194,69.8161,0.3779,3.1944,1.3758,1.4014,1.5085
2643.6328,1.4878,1.3503,13.1416,-0.0012,2.3748,109.2437,240.9612,69.8905,0.3742,3.3543,1.3503,1.4013,1.5085
2643.7852,1.4946,1.3382,13.2617,-0.0012,2.3805,109.6947,240.0935,71.0856,0.3817,3.7529,1.3382,1.4013,1.5129
2643.9376,1.5043,1.3523,13.4274,-0.0002,2.3875,108.7373,240.2478,71.2402,0.3887,3.778,1.3523,1.4012,1.5321
2644.09,1.5083,1.4012,13.5285,-0.0002,2.3882,108.1744,239.3522,73.4166,0.3897,3.6026,1.4012,1.4142,1.5577
2644.2424,1.5218,1.4471,13.5795,-0.0004,2.393,108.9377,238.5651,72.238,0.3858,3.2276,1.4471,1.4341,1.5794
2644.3948,1.5292,1.4671,13.4212,-0.0012,2.3955,104.821,238.7284,71.4406,0.3783,3.2607,1.4671,1.4671,1.594
2644.5472,1.5362,1.4739,13.239,-0.0012,2.4034,110.0032,238.103,72.453,0.3731,3.3609,1.4739,1.4739,1.5939
2644.6996,1.5504,1.4671,13.0117,-0.0012,2.4039,110.6589,239.2224,71.9612,0.3718,3.4593,1.4671,1.4671,1.5939
2644.852,1.5504,1.4464,13.0515,-0.0012,2.4092,110.2065,238.4077,70.1046,0.3744,3.5117,1.4464,1.4464,1.5938
2645.0044,1.5503,1.4139,13.2265,-0.0024,2.4055,110.2912,237.3724,70.3527,0.3783,3.3837,1.4139,1.4139,1.5938
2645.1568,1.5378,1.3774,13.3629,-0.0052,2.3878,110.6944,240.5647,70.876,0.3798,3.3594,1.3774,1.3774,1.5684
2645.3092,1.515,1.3627,13.4879,-0.0062,2.3763,110.4622,240.7768,72.0714,0.3768,3.417,1.3627,1.3627,1.5483
2645.4616,1.4866,1.3627,13.5689,-0.0082,2.3736,107.6385,240.9652,72.7849,0.369,3.463,1.3627,1.3627,1.5289
2645.614,1.4541,1.3751,13.4021,-0.0055,2.3796,107.7828,236.854,70.8214,0.3722,3.5641,1.3751,1.3751,1.5079
2645.7664,1.4268,1.3879,13.2295,-0.0022,2.3827,110.5418,239.1538,73.0264,0.385,3.4936,1.3879,1.3815,1.5009
2645.9188,1.4268,1.3879,13.1312,-0.0022,2.3822,110.9316,239.4122,72.8591,0.3961,3.5858,1.3879,1.3879,1.5078
2646.0712,1.4267,1.3751,13.1294,-0.0029,2.3877,111.6915,239.2224,72.2004,0.402,3.5476,1.3751,1.3878,1.5078
2646.2236,1.4267,1.3558,13.2042,-0.0052,2.3778,107.9224,244.5298,71.0603,0.406,3.5914,1.3558,1.3878,1.4945
2646.376,1.4398,1.3499,13.3475,-0.0055,2.3715,110.3024,239.8509,67.1272,0.4042,3.4748,1.3499,1.3878,1.4939
2646.5284,1.4398,1.3499,13.504,-0.0062,2.3765,110.4091,239.74,69.7958,0.3971,3.4479,1.3499,1.3814,1.4938
2646.6808,1.4531,1.3499,13.5144,-0.0062,2.3786,110.1864,237.1653,70.1317,0.3825,3.5007,1.3499,1.375,1.4938
2646.8332,1.4665,1.3561,13.4413,-0.0059,2.3813,111.2855,237.0696,68.9304,0.3708,3.6467,1.3561,1.3749,1.4937
2646.9856,1.492,1.3686,13.2692,-0.0032,2.3752,111.6522,234.2052,66.5791,0.3738,3.6475,1.3686,1.3872,1.4997
2647.138,1.5109,1.394,13.1133,-0.0003,2.3697,111.8443,233.193,65.7539,0.3808,3.4374,1.394,1.4043,1.5144
2647.2904,1.5284,1.4068,13.0611,0.0008,2.3692,111.7111,232.7874,64.7573,0.3818,3.3563,1.4068,1.4287,1.5442
2647.4428,1.5284,1.4198,13.2374,0.0008,2.3724,110.5539,232.2017,67.006,0.376,3.4264,1.4198,1.4468,1.5999
2647.5952,1.5283,1.4263,13.4104,0.0005,2.3804,106.4376,234.0473,69.2302,0.3634,3.5155,1.4263,1.4596,1.6152
2647.7476,1.5283,1.4263,13.5565,-0.0012,2.38,110.2295,236.8307,67.7317,0.3517,3.4728,1.4263,1.4595,1.6151
2647.9,1.5282,1.4262,13.5372,-0.0032,2.3815,106.7685,238.5853,67.3893,0.3464,3.4582,1.4262,1.4595,1.6031
2648.0524,1.5212,1.4131,13.3739,-0.0042,2.3825,110.6869,240.5186,66.562,0.3568,3.3722,1.4131,1.445,1.5782
2648.2048,1.5007,1.4003,13.2305,-0.0022,2.3843,110.7551,240.2305,66.6392,0.3699,3.3901,1.4003,1.4266,1.5521
2648.3572,1.4821,1.3761,13.031,-0.0002,2.3862,108.9964,239.8322,65.0486,0.3832,3.3461,1.3761,1.4018,1.5281
2648.5096,1.4496,1.346,13.0509,-0.0002,2.3786,108.1802,239.6828,68.9074,0.3803,3.479,1.346,1.3682,1.5071
2648.662,1.4195,1.3247,13.1879,-0.0022,2.3834,111.0511,238.6883,66.8707,0.3618,3.6442,1.3247,1.3432,1.506
2648.8144,1.3871,1.3065,13.3602,-0.0044,2.3697,110.6503,239.0972,66.1252,0.3603,3.7467,1.3065,1.3186,1.49
2648.9668,1.3744,1.3005,13.5519,-0.0063,2.3639,111.5365,239.766,67.1256,0.3774,3.6904,1.3005,1.3186,1.4668
2649.1192,1.3743,1.3005,13.6495,-0.0063,2.3607,111.8492,248.4882,64.9055,0.4303,3.4656,1.3005,1.3185,1.4591
2649.2716,1.3743,1.3077,13.5244,-0.0063,2.3702,109.2415,243.8669,64.3732,0.4489,3.3333,1.3077,1.3271,1.4496
2649.424,1.3743,1.3124,13.2264,-0.0063,2.3762,107.3253,244.761,66.2278,0.4236,3.4257,1.3124,1.3368,1.4457
2649.5764,1.3742,1.3124,13.095,-0.0063,2.3804,108.2973,248.2753,71.9069,0.3963,3.6387,1.3124,1.3491,1.4456
2649.7288,1.3742,1.3063,13.0407,-0.0063,2.3665,113.0339,247.8605,70.027,0.3802,3.7678,1.3063,1.3491,1.4523
2649.8812,1.3742,1.2838,13.0637,-0.0063,2.3634,108.7611,246.8627,72.1661,0.384,3.7154,1.2838,1.3491,1.4589
2650.0336,1.3741,1.2706,13.1364,-0.0063,2.3611,112.889,245.8146,69.7842,0.394,3.5418,1.2706,1.349,1.4485
2650.186,1.3678,1.2706,13.3626,-0.0063,2.3717,107.8251,244.42,68.6184,0.3941,3.4392,1.2706,1.349,1.4388
2650.3384,1.349,1.2764,13.5164,-0.0063,2.3836,112.6495,243.809,71.3681,0.3843,3.4534,1.2764,1.349,1.4388
2650.4908,1.3551,1.2916,13.5295,-0.0063,2.3944,108.4917,245.5296,69.6607,0.3693,3.4787,1.2916,1.3551,1.4388
2650.6432,1.3677,1.3182,13.2914,-0.0038,2.3959,108.665,246.7287,69.6966,0.3591,3.547,1.3182,1.3677,1.4387
2650.7956,1.3866,1.3177,13.1103,-0.0033,2.3928,107.1874,246.1736,71.068,0.365,3.5743,1.3177,1.3866,1.4618
2650.948,1.3994,1.306,13.0504,-0.0023,2.3893,107.8536,245.5784,70.3671,0.3932,3.5466,1.306,1.3994,1.4789
2651.1004,1.3994,1.2763,13.1201,-0.0012,2.3888,107.1177,243.9894,67.0539,0.403,3.5367,1.2763,1.3994,1.4789
2651.2528,1.3994,1.2762,13.3337,-0.0003,2.3899,106.9153,239.8249,67.0483,0.4081,3.5703,1.2762,1.3994,1.4721
2651.4052,1.3993,1.2999,13.5204,-0.0003,2.3839,105.806,240.1001,67.6461,0.4072,3.6188,1.2999,1.3993,1.4653
2651.5576,1.3993,1.3289,13.5415,-0.0003,2.3712,105.5943,240.2257,71.8291,0.4017,3.5993,1.3289,1.3993,1.4652
2651.71,1.3992,1.3464,13.4236,0.0017,2.3623,108.3152,241.9686,64.6579,0.3957,3.3268,1.3464,1.3992,1.4856
2651.8624,1.3992,1.3548,13.2298,0.0017,2.3649,106.7399,250.3539,65.4204,0.3844,3.2428,1.3548,1.3992,1.4993
2652.0148,1.3927,1.3548,13.0579,0.0014,2.3823,105.9699,249.5969,66.8152,0.3756,3.1438,1.3548,1.392,1.4992
2652.1672,1.3927,1.3547,13.0387,-0.0009,2.3815,105.1812,246.5398,66.3017,0.3621,3.4012,1.3547,1.3771,1.4938
2652.3196,1.3927,1.3441,13.1432,-0.0023,2.3853,109.1038,245.8734,65.4477,0.3531,3.5342,1.3441,1.3609,1.4854
2652.472,1.3926,1.3299,13.2877,-0.0044,2.3736,110.237,245.4975,67.4638,0.3504,3.6077,1.3299,1.3547,1.4785
2652.6244,1.4054,1.3299,13.5011,-0.0063,2.3793,108.0614,245.0234,67.8243,0.356,3.4269,1.3299,1.3546,1.4785
2652.7768,1.425,1.3298,13.5444,-0.0073,2.367,110.8473,243.577,64.58,0.3642,3.2943,1.3298,1.3671,1.4842
2652.9292,1.4514,1.353,13.5256,-0.0083,2.3635,110.3203,239.393,72.833,0.3684,3.3677,1.353,1.3734,1.4907
2653.0816,1.4648,1.3797,13.381,-0.0084,2.3582,109.6947,240.6938,68.8863,0.3587,3.5418,1.3797,1.3924,1.5338
2653.234,1.4648,1.3796,13.1407,-0.0084,2.3684,109.3065,239.5573,65.8023,0.3548,3.6203,1.3796,1.3924,1.5409
2653.3864,1.4647,1.3794,13.0827,-0.0074,2.3614,109.5071,238.9533,68.9198,0.3606,3.6432,1.3794,1.3924,1.5338
2653.5388,1.4897,1.3175,13.155,-0.0054,2.3598,109.0657,229.4874,67.7095,0.3754,3.5639,1.3175,1.3923,1.5337
2653.6912,1.5912,1.3481,13.2883,-0.0023,2.3672,110.7471,228.387,66.1887,0.3775,3.5535,1.3481,1.415,1.5912
2653.8436,1.6894,1.522,13.5123,-0.0013,2.3854,109.8112,228.2563,66.4249,0.371,3.3243,1.522,1.4662,1.6894
2653.996,1.7049,1.657,13.615,0.0005,2.3847,109.9205,228.5887,66.1132,0.3611,3.3448,1.657,1.657,1.7049
2654.1484,1.6651,1.5597,13.496,0.0017,2.388,110.4137,237.6263,65.9864,0.3492,3.3038,1.5597,1.5597,1.6928
2654.3008,1.5091,1.4407,13.2809,0.0017,2.3741,109.7597,239.17,67.0381,0.3499,3.3923,1.4407,1.4407,1.6118
2654.4532,1.4355,1.3793,13.0633,0.0016,2.3819,108.7626,239.7125,67.1988,0.3603,3.3615,1.3793,1.3793,1.5476
2654.6056,1.4311,1.373,13.0353,0.0006,2.3825,107.7797,234.5511,68.3592,0.3757,3.3679,1.373,1.373,1.5476
2654.758,1.4499,1.3787,13.0499,0.0006,2.3969,108.2327,237.4294,64.0717,0.3723,3.4457,1.3787,1.3787,1.5547
2654.9104,1.4924,1.4549,13.2192,0.0006,2.3982,109.095,237.834,63.0366,0.359,3.4512,1.4549,1.4549,1.569
2655.0628,1.5122,1.4915,13.3815,0.0006,2.3966,110.5051,238.5873,62.9553,0.3422,3.5774,1.4915,1.4915,1.569
2655.2152,1.5117,1.4914,13.4672,-0.0014,2.3911,103.0194,233.4661,60.3611,0.3455,3.4869,1.4914,1.4914,1.5546
2655.3676,1.4521,1.4257,13.4631,-0.0023,2.3777,103.3211,232.777,60.0924,0.3734,3.5999,1.4257,1.4257,1.5274
2655.52,1.3743,1.3616,13.2877,-0.0024,2.3883,104.3582,238.8037,57.4272,0.3897,3.9466,1.3616,1.3616,1.4462
2655.6724,1.3664,1.338,13.148,-0.0024,2.4093,104.4557,239.7501,56.4402,0.3857,4.5815,1.338,1.338,1.4374
2655.8248,1.3744,1.3352,13.1117,-0.0016,2.4554,103.6299,239.4657,60.4336,0.3771,4.3168,1.3352,1.3352,1.452
2655.9772,1.4241,1.3542,13.1931,0.0006,2.4501,105.6827,239.7516,61.4958,0.3639,3.8328,1.3542,1.3542,1.4774
2656.1296,1.4755,1.3974,13.2727,0.0006,2.4149,106.7576,235.8314,63.1709,0.3606,3.5197,1.3974,1.3974,1.5282
2656.282,1.508,1.4472,13.4085,0.0006,2.3835,105.565,228.9316,60.9542,0.3603,3.4206,1.4472,1.4472,1.5714
2656.4344,1.5259,1.4885,13.5019,0.0006,2.3857,104.9817,228.9165,63.1403,0.3615,3.4079,1.4885,1.4885,1.5978
2656.5868,1.5258,1.498,13.5401,0.0006,2.3849,104.3795,229.5169,60.6884,0.3556,3.2292,1.498,1.498,1.5977
2656.7392,1.5118,1.4842,13.3755,-0.0004,2.3821,106.844,232.6971,61.2142,0.3397,3.2668,1.4842,1.4842,1.5903
2656.8916,1.4631,1.4466,13.2536,-0.0024,2.3859,109.9187,231.3095,62.9299,0.3318,3.3378,1.4466,1.4332,1.5541
2657.044,1.3979,1.3799,13.1721,-0.0045,2.3756,108.1432,235.8008,64.2421,0.3372,3.4782,1.3799,1.3979,1.4841
2657.1964,1.3723,1.3151,13.1674,-0.0055,2.3664,110.6232,237.1638,63.8223,0.3575,3.5325,1.3151,1.3723,1.4363
2657.3488,1.3535,1.251,13.2758,-0.0053,2.3538,107.8793,240.4083,64.4558,0.373,3.387,1.251,1.3535,1.4238
2657.5012,1.3472,1.2457,13.4379,-0.0045,2.3548,109.6135,240.3804,62.6505,0.3827,3.3476,1.2457,1.3472,1.4172
2657.6536,1.3471,1.3137,13.5402,-0.0045,2.3656,108.5383,240.4348,62.525,0.3878,3.3564,1.3137,1.3471,1.4303
2657.806,1.3471,1.3207,13.5985,-0.0045,2.371,107.9009,239.6335,62.2681,0.3893,3.5015,1.3207,1.3471,1.4368
2657.9584,1.3535,1.3164,13.4238,-0.0047,2.372,108.1816,239.6228,63.6723,0.3894,3.5877,1.3164,1.3535,1.4368
2658.1108,1.3644,1.3043,13.2719,-0.0065,2.3644,108.1626,239.2709,65.512,0.3882,3.4991,1.3043,1.3644,1.4367
2658.2632,1.3817,1.308,13.1599,-0.0068,2.3665,111.4672,239.0014,65.5486,0.3772,3.3964,1.308,1.3817,1.4367
2658.4156,1.4039,1.3847,13.1597,-0.0075,2.3646,110.6175,238.9854,65.9821,0.364,3.3727,1.3847,1.4039,1.4647
2658.568,1.4037,1.3846,13.2353,-0.0075,2.3606,110.2994,237.5607,64.739,0.3609,3.4017,1.3846,1.4037,1.4837
2658.7204,1.3793,1.3729,13.3676,-0.0075,2.3558,111.6664,236.5659,63.9552,0.3634,3.5194,1.3729,1.3793,1.47
2658.8728,1.3531,1.3162,13.4792,-0.0075,2.355,112.1604,240.2539,63.1552,0.3615,3.5036,1.3162,1.3531,1.4432
2659.0252,1.353,1.3161,13.5063,-0.0075,2.3565,112.4665,242.7811,66.3213,0.3468,3.5864,1.3161,1.353,1.4365
2659.1776,1.353,1.3478,13.4549,-0.0055,2.359,111.3999,242.7696,66.6265,0.3383,3.4167,1.3478,1.353,1.4365
2659.33,1.3529,1.3626,13.3343,-0.0035,2.3557,110.4564,247.5074,65.4732,0.3427,3.399,1.3626,1.3529,1.4497
2659.4824,1.31,1.31,13.1523,-0.0015,2.3514,103.2626,229.6872,62.4457,0.3609,3.4461,1.31,1.31,1.4669
2659.6348,1.3372,1.3372,13.1235,0.0025,2.3492,107.4528,228.797,60.8607,0.3637,3.8914,1.3372,1.3372,1.555
2659.7872,1.6032,1.6032,13.1178,0.01,2.3508,102.9883,226.3369,58.5635,0.34,3.9694,1.6032,1.6032,1.7255
2659.9396,2.0663,2.0663,13.4067,0.0153,2.3384,101.1163,208.9897,59.3992,0.3133,3.8831,2.0663,2.0663,2.0663
2660.092,2.4549,2.4549,13.7664,0.0176,2.3475,104.4546,207.907,65.658,0.3176,3.5414,2.4549,2.4549,2.5422
2660.2444,2.1988,2.1988,13.6769,0.0196,2.3706,106.1874,210.5206,66.3014,0.3395,3.5502,2.1988,2.1988,2.3584
2660.3968,1.8053,1.8053,13.3533,0.0179,2.3783,108.0932,215.2112,66.9137,0.3659,3.5261,1.8053,1.8053,1.8053
2660.5492,1.457,1.457,13.0516,0.0135,2.3514,115.6488,235.8035,64.8212,0.3779,3.4452,1.457,1.457,1.5687
2660.7016,1.3855,1.3037,13.0831,0.0045,2.352,115.2943,252.6046,65.318,0.3833,3.4182,1.3037,1.3855,1.4877
2660.854,1.366,1.274,13.182,0.0041,2.3541,111.8908,252.3789,71.628,0.3932,3.5117,1.274,1.366,1.4426
2661.0064,1.3379,1.3359,13.2959,0.0035,2.3549,111.8597,252.4434,73.0263,0.4014,3.6105,1.3359,1.3379,1.4318
2661.1588,1.2965,1.2965,13.4265,0.0025,2.3563,113.4189,259.213,65.7619,0.4014,3.6124,1.2965,1.2965,1.4228
2661.3112,1.2739,1.2623,13.517,0.0025,2.358,108.4488,253.2913,65.135,0.3909,3.594,1.2623,1.2739,1.4136
2661.4636,1.2621,1.2563,13.5317,0.0025,2.359,108.9674,252.3033,71.1118,0.3829,3.5418,1.2563,1.2621,1.3967
2661.616,1.2826,1.2593,13.3759,0.0034,2.3517,108.6615,247.1084,65.8325,0.3811,3.5338,1.2593,1.2826,1.3903
2661.7684,1.3216,1.287,13.1649,0.0034,2.3576,111.7564,251.8209,67.8031,0.3781,3.4013,1.287,1.3216,1.3911
2661.9208,1.3215,1.3034,13.0549,0.0024,2.3651,108.0167,251.2639,68.1862,0.376,3.3605,1.3034,1.3215,1.416
2662.0732,1.3154,1.3033,13.1615,0.0024,2.3702,111.2075,251.906,68.519,0.3907,3.3474,1.3033,1.3154,1.416
2662.2256,1.3033,1.2973,13.2338,0.0024,2.3752,111.3268,251.5422,65.5788,0.4022,3.4815,1.2973,1.3033,1.4003
2662.378,1.2854,1.2726,13.3672,0.0019,2.3672,108.8494,251.4323,67.7675,0.4069,3.5632,1.2726,1.2854,1.376
2662.5304,1.2795,1.2446,13.5483,0.0014,2.3701,108.1704,250.4883,70.9769,0.41,3.6106,1.2446,1.2795,1.371
2662.6828,1.2853,1.2503,13.6094,0.0014,2.363,107.0197,247.6382,65.7677,0.411,3.5265,1.2503,1.2853,1.3992
2662.8352,1.3248,1.2714,13.4678,0.0001,2.3725,108.2014,248.2173,66.2515,0.4062,3.5176,1.2714,1.3248,1.4223
2662.9876,1.352,1.3053,13.3302,-0.0006,2.373,108.7761,247.8338,66.5608,0.3935,3.5829,1.3053,1.352,1.4223
2663.14,1.3396,1.3212,13.203,-0.0006,2.3796,108.1388,247.5071,68.1817,0.3905,3.5636,1.3212,1.3396,1.4223
2663.2924,1.3159,1.3151,13.1928,-0.0011,2.3681,109.4083,249.6819,66.4426,0.3914,3.5067,1.3151,1.3159,1.4157
2663.4448,1.2871,1.2675,13.2729,-0.0028,2.3643,109.0734,254.2004,67.4726,0.3905,3.4045,1.2675,1.2871,1.3898
2663.5972,1.2675,1.2675,13.4655,-0.0047,2.3622,108.4215,258.249,65.8519,0.3859,3.3831,1.2675,1.2675,1.3898
2663.7496,1.2688,1.2733,13.5878,-0.0057,2.3649,108.7616,249.8914,66.2336,0.3826,3.387,1.2733,1.2688,1.3897
2663.902,1.2791,1.291,13.6814,-0.0057,2.3706,112.1867,246.5378,67.2445,0.3785,3.4008,1.291,1.2791,1.3897
2664.0544,1.3072,1.3072,13.5756,-0.0057,2.3758,107.9122,244.2926,65.9143,0.3718,3.3872,1.3072,1.3072,1.3896
2664.2068,1.3359,1.3194,13.3832,-0.0057,2.3866,112.5351,248.7026,68.0734,0.3786,3.4419,1.3194,1.3359,1.396
2664.3592,1.3591,1.3331,13.2412,-0.0057,2.3805,113.4561,244.4221,68.4714,0.3911,3.4036,1.3331,1.3591,1.4227
2664.5116,1.3705,1.3393,13.1811,-0.0037,2.3763,114.0915,243.1689,64.3058,0.4121,3.4149,1.3393,1.3705,1.4474
2664.664,1.3704,1.3392,13.1919,-0.0024,2.3732,114.7218,244.468,65.8153,0.4185,3.6384,1.3392,1.3704,1.455
2664.8164,1.3641,1.3392,13.2529,-0.0007,2.3896,112.4141,245.7031,65.8061,0.4155,3.7184,1.3392,1.3641,1.4532
2664.9688,1.3391,1.3391,13.3876,0.0003,2.4037,111.3594,246.1841,64.0588,0.3978,3.6254,1.3391,1.3391,1.4283
2665.1212,1.3147,1.2895,13.44,0.0003,2.4062,112.3657,242.1364,67.8229,0.3628,3.3027,1.2895,1.3147,1.4087
2665.2736,1.3146,1.2729,13.4634,-0.0007,2.3922,110.6917,242.6409,68.4986,0.3576,3.0955,1.2729,1.3146,1.4217
2665.426,1.3268,1.2847,13.2791,-0.0027,2.3837,111.0032,247.6824,70.7225,0.3679,3.1813,1.2847,1.3268,1.5094
2665.5784,1.3702,1.3639,13.1517,-0.0037,2.3898,102.8861,240.4785,69.0924,0.389,3.3201,1.3639,1.3702,1.5083
2665.7308,1.3828,1.3007,13.0894,-0.0037,2.4075,101.8963,235.4486,67.9339,0.3839,3.9845,1.3007,1.3828,1.4886
2665.8832,1.3828,1.2553,13.0957,-0.0027,2.4674,101.3047,229.2999,60.3376,0.3693,4.8754,1.2553,1.3828,1.5023
2666.0356,1.3828,1.2904,13.2695,-0.0017,2.5364,101.4112,229.4187,62.1588,0.3352,4.9633,1.2904,1.3828,1.5658
2666.188,1.5669,1.5669,13.5013,-0.0017,2.54,106.6916,225.9508,62.1328,0.3254,4.4201,1.5669,1.5669,1.7646
2666.3404,1.715,1.715,13.4982,0.0003,2.4719,107.2648,226.1692,63.5053,0.3438,3.7817,1.715,1.715,1.8508
2666.4928,1.6578,1.6578,13.4511,0.0002,2.4151,105.8346,229.8593,62.7106,0.3672,3.7371,1.6578,1.6578,1.8824
2666.6452,1.4916,1.4916,13.3315,-0.0022,2.393,106.5433,240.2684,67.6818,0.3783,3.597,1.4916,1.4916,1.6906
2666.7976,1.3708,1.3799,13.1687,-0.0044,2.3896,107.8308,245.0471,68.1973,0.3836,3.6306,1.3799,1.3708,1.5141
2666.95,1.3448,1.3082,13.1277,-0.0073,2.3827,108.6143,240.9895,72.6222,0.3854,3.447,1.3082,1.3448,1.4814
2667.1024,1.3448,1.3203,13.1719,-0.0113,2.3838,108.2348,239.6471,66.3214,0.3849,3.4207,1.3203,1.3448,1.4951
2667.2548,1.3752,1.3386,13.3213,-0.0098,2.379,108.6219,240.2455,71.5102,0.3715,3.3246,1.3386,1.3752,1.5019
2667.4072,1.4343,1.3854,13.5665,-0.0098,2.3927,110.599,240.3913,70.0123,0.364,3.298,1.3854,1.4343,1.5111
2667.5596,1.4264,1.4016,13.6265,-0.0032,2.388,107.9886,240.5284,68.1609,0.3726,3.2884,1.4016,1.4264,1.5368
2667.712,1.376,1.376,13.5488,-0.0028,2.3909,107.9629,234.7232,67.1572,0.3893,3.4714,1.376,1.376,1.5439
2667.8644,1.3759,1.3759,13.3597,-0.0018,2.3775,101.6703,225.8632,68.6569,0.3873,3.4811,1.3759,1.3759,1.5551
2668.0168,1.392,1.392,13.1633,-0.0018,2.3729,104.9193,227.6633,63.258,0.3574,3.5529,1.392,1.392,1.6091
2668.1692,1.5109,1.5109,13.0061,-0.0018,2.383,98.5278,224.2409,63.4614,0.3208,3.632,1.5109,1.5109,1.7476
2668.3216,1.8916,1.8916,12.9987,-0.0018,2.4012,101.1143,224.2105,64.5789,0.3014,3.6836,1.8916,1.8916,1.9003
2668.474,1.9079,1.9079,13.1139,-0.0018,2.3976,100.7848,225.6681,65.3098,0.3108,3.7504,1.9079,1.9079,1.9433
2668.6264,1.7954,1.7954,13.2662,-0.0018,2.3847,105.9836,228.9142,69.6255,0.3323,3.5318,1.7954,1.7954,1.8982
2668.7788,1.5287,1.4013,13.3913,-0.0028,2.3708,107.1693,240.8291,69.4369,0.3491,3.5328,1.4013,1.5287,1.6682
2668.9312,1.5014,1.4084,13.3366,-0.0028,2.3857,103.4735,239.6951,68.4562,0.3472,3.5009,1.4084,1.5014,1.6097
2669.0836,1.485,1.5083,13.1563,-0.0028,2.3787,105.2575,234.4722,69.0925,0.3477,3.4815,1.5083,1.485,1.5722
2669.236,1.474,1.41,12.9838,-0.0008,2.3681,106.995,228.3186,67.1645,0.3514,3.5159,1.41,1.474,1.5577
