DEPTH,CALI,DENC,DENS,DTC,DTS,GR,NEUT,PEF,RACH,RDEP,RLA2,RLA4,RMED,RMIC,RPCH,RSHAL,SP
2264.4096,12.2299,0.0,2.2932,90.9007,166.599,60.5219,0.2445,2.1988,2.1758,2.4343,2.0127,2.3591,2.2344,0.9068,2.0071,1.554,46.0261
2264.562,12.2299,-0.0016,2.277,90.0598,164.815,56.3702,0.2382,2.1913,2.1857,2.3975,1.9971,2.3346,2.2705,0.8199,1.9396,1.5187,45.6594
2264.7144,12.2374,-0.0032,2.2426,90.4996,164.678,53.8989,0.2396,2.17,2.184,2.212,1.8827,2.212,2.1532,0.7168,1.9263,1.5083,45.1179
2264.8668,12.2299,-0.0047,2.2277,90.6407,167.251,53.9522,0.247,2.2209,2.1842,2.0629,1.814,2.0629,2.0385,0.6612,1.9221,1.4161,44.3154
2265.0192,12.2299,-0.0047,2.221,90.7193,172.562,52.725,0.2635,2.2564,2.194,1.9877,1.774,1.9877,1.9151,0.6592,1.9638,1.3942,43.0969
2265.1716,12.2412,-0.0039,2.2209,91.2359,173.735,56.0431,0.2968,2.4241,2.2286,2.0274,1.796,2.0274,1.9328,0.8685,2.0796,1.4085,42.3837
2265.324,12.2861,-0.0033,2.2236,91.5543,174.124,62.7309,0.3188,2.6299,2.2439,2.2391,1.998,2.2391,2.0542,1.8417,2.125,1.6722,42.2399
2265.4764,12.2973,-0.0033,2.3009,92.1458,177.88,71.4741,0.3491,3.0624,2.2597,2.3429,2.0729,2.3429,2.2999,3.2889,2.1459,1.6514,42.0703
2265.6288,12.3273,-0.0048,2.3637,94.2133,184.334,77.5824,0.3516,3.2276,2.2876,2.3823,2.149,2.3823,2.3092,3.8108,2.1713,1.7562,42.0703
2265.7812,12.3198,-0.0049,2.3865,99.0153,185.383,80.5279,0.3477,3.4134,2.34,2.4328,2.2027,2.4328,2.3732,3.952,2.2242,1.8798,42.1773
2265.9336,12.3273,-0.0024,2.4131,99.9518,186.7,85.5787,0.3486,3.3192,2.4046,2.5311,2.3396,2.5311,2.4672,4.1777,2.2913,1.9748,42.2719
2266.086,12.3198,0.0001,2.4402,99.9303,187.716,90.9675,0.3533,3.2018,2.5012,2.7601,2.5055,2.7601,2.6189,4.2463,2.3747,2.2075,42.8767
2266.2384,12.3348,-0.001,2.4306,99.8721,191.472,99.648,0.3557,3.2055,2.5711,3.179,2.9215,3.179,3.1494,4.3464,2.4153,2.4557,43.7085
2266.3908,12.3423,-0.001,2.4398,100.247,194.922,103.087,0.349,3.1685,2.6057,3.3836,3.091,3.3836,3.2722,4.3624,2.4328,2.6962,44.4896
2266.5432,12.3198,-0.001,2.4202,99.4265,194.722,103.129,0.3475,3.0823,2.6456,3.3573,3.0973,3.3573,3.2559,3.9359,2.462,2.6107,44.5904
2266.6956,12.3273,-0.0016,2.4002,99.7072,194.6,99.5634,0.346,2.9512,2.6671,3.4948,3.1331,3.4948,3.3881,4.0283,2.4903,2.8454,44.6912
2266.848,12.3872,-0.0006,2.4129,99.5134,193.346,100.283,0.3456,2.9488,2.6766,3.5586,3.1997,3.5586,3.4295,4.266,2.5129,2.7604,44.6912
2267.0004,12.3573,-0.0012,2.4017,99.9526,192.808,101.731,0.3462,2.9299,2.6611,3.5259,3.2146,3.5259,3.4295,4.1686,2.5329,2.735,45.0945
2267.1528,12.331,-0.0022,2.4161,100.666,192.937,98.484,0.3477,3.0319,2.6214,3.6031,3.2451,3.6031,3.4856,4.2396,2.5468,2.7923,45.0945
2267.3052,12.3423,-0.0012,2.42,100.493,192.49,86.2042,0.3456,3.1578,2.5596,3.6649,3.2823,3.6649,3.5677,4.2984,2.525,2.8182,44.761
2267.4576,12.3423,0.0003,2.39,100.667,189.547,73.9472,0.3375,3.1018,2.4817,3.6308,3.2747,3.6308,3.4546,4.0173,2.4748,2.6311,44.3543
2267.61,12.3198,0.0016,2.4113,100.965,184.959,61.7049,0.3187,3.0162,2.3903,2.4678,2.0032,2.4678,2.6479,4.097,2.3747,2.2329,43.7458
2267.7624,12.2898,0.0023,2.382,101.459,181.564,57.2223,0.2867,2.6696,2.2974,2.1879,1.8662,2.1879,2.1423,1.4656,2.2291,1.594,43.2799
2267.9148,12.2973,0.0027,2.2503,100.409,178.039,53.1053,0.2818,2.4283,2.1388,1.9812,1.7757,1.9812,1.9507,0.6843,1.9378,1.4762,42.4796
2268.0672,12.2973,-0.0001,2.2382,99.1025,175.344,50.0393,0.2869,2.254,1.9956,1.8856,1.7895,1.8856,1.8663,0.6817,1.7247,1.5412,41.4993
2268.2196,12.2973,-0.0044,2.2434,98.0544,173.271,52.8281,0.2883,2.2133,1.9072,1.8484,1.7783,1.8484,1.8484,0.6919,1.668,1.46,40.8245
2268.372,12.2973,-0.0067,2.1913,97.7914,173.904,53.5747,0.2822,2.1945,1.8609,1.8238,1.7884,1.8238,1.8238,0.614,1.6364,1.4095,40.8985
2268.5244,12.2973,-0.007,2.1677,98.5052,178.213,61.1926,0.2739,2.202,1.8525,1.7651,1.7373,1.7651,1.7651,0.5724,1.614,1.3727,41.2411
2268.6768,12.2973,-0.006,2.1834,98.8187,183.363,62.1947,0.2778,2.1284,1.8644,1.6818,1.5821,1.6818,1.6818,0.5615,1.612,1.3536,41.3646
2268.8292,12.2973,-0.0061,2.2003,98.969,186.284,73.2748,0.2996,2.1607,1.9018,1.6766,1.5713,1.6766,1.6766,0.5583,1.6678,1.3384,41.7952
2268.9816,12.2973,-0.0041,2.2112,99.8997,189.463,79.7468,0.321,2.3419,1.9765,1.942,1.7184,1.942,1.942,0.6969,1.8499,1.4696,42.4386
2269.134,12.3198,-0.0014,2.2722,100.883,193.015,91.3421,0.3351,2.4315,2.1479,2.3264,2.1674,2.3264,2.3264,2.0745,2.1176,1.6604,43.0125
2269.2864,12.3498,-0.0007,2.379,101.564,200.294,91.2659,0.3428,2.9098,2.2627,3.1184,2.5437,3.1184,2.8896,4.0408,2.2422,2.1233,44.0229
2269.4388,12.3423,-0.0012,2.3904,103.023,204.451,93.5195,0.3476,3.1316,2.3074,3.2918,2.8134,3.2918,3.2334,3.792,2.2659,2.2867,45.2343
2269.5912,12.3423,-0.0017,2.3924,103.161,204.653,87.1881,0.358,3.3303,2.3445,3.2371,2.8182,3.2279,3.1212,3.6795,2.1653,2.4186,46.4456
2269.7436,12.3423,-0.0013,2.3696,104.724,215.25,88.6702,0.385,3.47,2.3517,3.1974,2.6796,3.025,2.9949,3.321,2.0782,2.3545,47.3122
2269.896,12.2898,-0.0023,2.3378,106.081,218.522,88.571,0.4416,3.639,2.3285,3.0729,2.6031,2.9386,2.855,2.6204,2.0301,2.3118,47.5138
2270.0484,12.2898,-0.0009,2.2839,107.092,218.772,89.927,0.4535,3.8188,2.304,3.1259,2.6489,2.9095,2.7475,2.2111,2.0115,2.2114,47.5138
2270.2008,12.2973,-0.0011,2.3031,106.842,216.612,87.5981,0.4244,3.7581,2.2751,3.2149,2.7035,3.1631,2.9717,2.1238,2.0341,2.2892,47.413
2270.3532,12.2749,-0.0019,2.3072,105.316,215.909,80.8571,0.3444,3.5454,2.2625,3.0173,2.587,2.8681,2.7856,2.5736,2.0557,2.1164,47.3122
2270.5056,12.2861,-0.0021,2.3068,103.437,211.164,75.9875,0.3007,3.2082,2.2451,2.5354,2.0069,2.1917,2.1917,1.1924,2.0919,1.673,46.822
2270.658,12.2749,-0.0025,2.2496,101.809,199.596,69.0436,0.2777,2.8714,2.2185,2.6218,2.278,2.6082,2.6082,0.9491,2.1435,1.8365,46.4049
2270.8104,12.2749,-0.001,2.2552,99.4884,188.74,65.973,0.2774,2.8102,2.1964,2.7225,2.2982,2.7532,2.7532,1.2558,2.1326,1.9476,45.8066
2270.9628,12.2674,-0.0009,2.2694,97.8402,186.056,65.2939,0.2809,2.7088,2.1904,2.2329,1.9715,2.2329,2.2329,1.5229,2.0716,1.5975,45.2988
2271.1152,12.2524,-0.0016,2.2062,97.6686,185.496,66.3097,0.2823,2.6524,2.1469,2.1848,1.9468,2.1848,2.1848,0.9092,1.938,1.6868,44.6889
2271.2676,12.2449,-0.0016,2.198,98.7673,183.982,67.4947,0.2825,2.5611,2.1093,2.362,2.1116,2.362,2.362,0.763,1.8991,1.6254,43.368
2271.42,12.2412,-0.0024,2.2185,99.0522,183.267,64.3012,0.2805,2.4592,2.0973,2.2209,1.9231,2.1392,2.1392,0.872,1.8831,1.546,42.4626
2271.5724,12.2299,-0.007,2.2165,98.3005,182.864,61.3983,0.2808,2.4239,2.0952,2.1213,1.8492,2.0456,2.0456,0.8201,1.875,1.546,42.3727
2271.7248,12.2299,-0.0082,2.2005,97.9969,182.272,60.7632,0.2845,2.3958,2.0992,2.2461,1.9676,2.1205,2.1205,0.8618,1.9185,1.6016,42.3727
2271.8772,12.2299,-0.0082,2.2192,96.82,182.28,65.5215,0.2891,2.4388,2.1127,2.431,2.1118,2.4031,2.3133,1.0237,2.0179,1.7942,42.6751
2272.0296,12.2449,-0.0025,2.2481,96.2771,182.113,73.3998,0.2954,2.5651,2.1468,2.4512,2.0944,2.3403,2.253,0.929,2.1414,1.7472,42.8767
2272.182,12.2412,-0.0023,2.3014,96.0731,181.517,81.1276,0.2918,2.5878,2.1529,2.6249,2.2653,2.5758,2.5242,1.3876,2.1964,1.7804,42.8767
2272.3344,12.2299,-0.0016,2.2963,96.3115,180.702,80.6543,0.2806,2.5627,2.1433,2.5823,2.1014,2.4453,2.3717,1.7183,2.158,1.864,43.634
2272.4868,12.2299,-0.0009,2.2617,96.0249,179.461,72.162,0.2615,2.4507,2.1153,2.2419,1.8726,2.2055,2.1532,1.3409,2.023,1.6392,44.4431
2272.6392,12.2299,-0.0019,2.2638,94.5545,176.22,63.7026,0.2602,2.3455,2.085,2.113,1.7922,2.0552,1.9768,0.8494,1.9377,1.5172,45.1231
2272.7916,12.2449,-0.001,2.2129,95.1984,174.15,60.7287,0.2641,2.2859,2.0274,2.0681,1.7625,2.0122,1.9234,0.6817,1.8581,1.4267,45.4278
2272.944,12.2374,-0.0021,2.2307,95.1285,173.343,61.6407,0.2734,2.2841,1.9972,2.0955,1.7922,2.0465,1.9729,0.6994,1.8354,1.4044,45.6319
2273.0964,12.2299,0.004,2.2362,94.6912,173.038,61.102,0.2784,2.264,1.9708,2.1723,1.8633,2.1593,2.0825,0.7056,1.8359,1.5256,45.8001
2273.2488,12.2299,0.0013,2.2249,94.5634,172.181,61.5752,0.2806,2.2227,1.9652,2.2114,1.8597,2.1759,2.0873,0.6786,1.8407,1.4906,45.5985
2273.4012,12.2374,-0.0023,2.2315,95.2795,170.064,61.8512,0.2788,2.1818,1.9755,2.2063,1.8341,2.1478,2.0777,0.6625,1.84,1.4261,45.5985
2273.5536,12.2524,-0.0068,2.2384,95.2486,168.183,58.7185,0.2681,2.1614,1.9779,2.2063,1.8172,2.1361,2.0586,0.6712,1.8419,1.4259,45.6547
2273.706,12.2524,-0.0067,2.2208,94.3723,167.162,55.6014,0.2533,2.1908,1.9916,2.2114,1.8341,2.146,2.0478,0.6924,1.8672,1.4865,45.0458
2273.8584,12.2524,-0.0053,2.2131,92.627,166.687,52.2466,0.2435,2.2102,2.0067,2.2079,1.8295,2.1559,2.0491,0.6945,1.8925,1.4899,44.538
2274.0108,12.2449,-0.0007,2.2396,91.5962,166.74,55.3793,0.2427,2.1996,2.0575,2.2063,1.8436,2.1483,2.0491,0.6945,1.9544,1.4537,44.1425
2274.1632,12.2412,-0.0022,2.2448,90.9971,167.619,54.2336,0.2509,2.1704,2.091,2.2115,1.8649,2.1602,2.0587,0.7424,1.9911,1.4585,43.6628
2274.3156,12.2524,-0.0023,2.2673,91.0979,168.797,61.7818,0.2678,2.2098,2.1612,2.2768,1.9205,2.2243,2.0774,0.8363,2.0784,1.5539,42.7106
2274.468,12.2636,-0.0023,2.2844,92.0743,171.487,68.213,0.2869,2.3107,2.1839,2.4233,2.1353,2.4677,2.1324,1.1328,2.1212,1.6639,41.5219
2274.6204,12.2524,-0.0023,2.3475,92.8681,173.339,78.1516,0.3013,2.4863,2.2298,2.8186,2.3595,2.8172,2.63,2.0011,2.228,1.7801,40.987
2274.7728,12.2599,-0.0009,2.347,93.7988,179.48,79.8864,0.3082,2.5577,2.2569,2.8526,2.3959,2.7861,2.6425,1.9769,2.3233,1.8221,40.6648
2274.9252,12.2599,-0.0009,2.3337,94.7918,180.561,79.352,0.3095,2.6144,2.3013,2.7953,2.3745,2.7121,2.5593,1.6499,2.3773,1.9018,40.4644
2275.0776,12.2636,-0.0019,2.2625,95.4284,179.839,75.0008,0.315,2.6468,2.3047,2.5881,2.1702,2.4781,2.3433,1.2839,2.3604,1.8363,40.7681
2275.23,12.2749,-0.0019,2.2964,96.2502,180.329,74.5571,0.3221,2.6839,2.2813,2.5353,2.137,2.3946,2.3009,1.2601,2.2837,1.8096,41.5668
2275.3824,12.2674,-0.0025,2.2712,95.9609,179.814,67.3899,0.3123,2.6128,2.2238,2.5413,2.1373,2.3987,2.3064,1.1914,2.1972,1.8097,42.2811
2275.5348,12.2674,-0.0033,2.1974,95.794,177.529,65.6688,0.3025,2.4675,2.1131,2.4353,1.9793,2.3298,2.1616,0.7161,1.9903,1.7518,43.1921
2275.6872,12.2524,-0.004,2.1867,95.72,175.487,57.1144,0.2919,2.2443,2.026,2.2336,1.9118,2.0982,2.0721,0.6095,1.8145,1.6173,44.5082
2275.8396,12.2524,-0.004,2.2111,95.373,171.661,56.6412,0.2836,2.0583,1.8568,1.9708,1.7194,1.9044,1.8333,0.5892,1.7325,1.3887,45.5121
2275.992,12.2524,-0.0036,2.2152,94.5545,169.264,53.3864,0.2721,2.0202,1.8463,1.9722,1.6916,1.9266,1.8078,0.5758,1.7533,1.3111,45.7239
2276.1444,12.2524,-0.0036,2.2254,94.0336,168.547,54.445,0.2511,2.0095,1.8394,2.0171,1.7126,1.9534,1.8686,0.5977,1.766,1.3346,45.7162
2276.2968,12.2599,-0.0035,2.2309,93.5645,168.094,55.9151,0.2414,1.9486,1.8286,2.0804,1.7244,1.9901,1.9136,0.6107,1.7868,1.3379,45.9364
2276.4492,12.2636,-0.0004,2.2512,93.4534,167.11,56.891,0.2394,1.9279,1.8263,2.0988,1.7207,2.005,1.9493,0.6338,1.7926,1.4128,46.6461
2276.6016,12.2599,-0.0001,2.2522,92.9294,166.292,56.7393,0.2473,1.8971,1.8283,2.0815,1.6866,2.0051,1.9145,0.6397,1.7963,1.4457,47.1547
2276.754,12.2674,-0.0004,2.2617,92.056,166.316,53.7145,0.2578,1.9307,1.8303,2.0028,1.6402,1.9378,1.8333,0.6577,1.7987,1.3864,47.2332
2276.9064,12.2599,-0.0021,2.2607,91.8964,167.142,54.7231,0.2596,2.0323,1.8335,2.01,1.6241,1.892,1.7984,0.6577,1.8046,1.3536,47.3352
2277.0588,12.2636,-0.0037,2.2415,92.1394,168.946,54.1338,0.2588,2.1834,1.8463,2.136,1.7291,2.0419,1.9008,0.6806,1.8197,1.5159,47.3365
2277.2112,12.2749,-0.0059,2.234,92.9134,170.183,58.963,0.2649,2.2636,1.875,2.3303,1.8974,2.2061,2.1287,0.7903,1.836,1.4643,47.3377
2277.3636,12.2749,-0.0068,2.2502,93.9888,172.514,60.0508,0.2735,2.3784,1.8853,2.245,1.8433,2.1783,2.079,0.9877,1.8472,1.4752,47.3389
2277.516,12.2299,-0.0068,2.2275,94.4936,173.493,61.534,0.2803,2.4278,1.8967,2.2417,1.8388,2.1551,2.0245,0.8183,1.8742,1.5337,47.2393
2277.6684,12.2299,-0.0069,2.2178,94.4308,172.294,58.6269,0.273,2.4462,1.9076,2.303,1.9233,2.2483,2.0998,0.8286,1.8601,1.4919,47.2406
2277.8208,12.2374,-0.0056,2.2301,93.6926,170.774,59.5032,0.2669,2.3687,1.9118,2.1893,1.8136,2.1395,2.027,0.7562,1.8035,1.5025,47.2418
2277.9732,12.2299,-0.0008,2.2341,92.6529,165.918,58.3376,0.2382,2.2933,1.905,2.0889,1.7173,2.0119,1.9035,0.6714,1.782,1.4079,48.1783
2278.1256,12.2449,-0.0009,2.2384,91.8257,160.896,57.3848,0.2362,2.2455,1.895,2.038,1.6774,1.9924,1.8398,0.6891,1.7933,1.3731,49.8876
2278.278,12.2524,-0.0014,2.2637,91.5169,162.384,55.9168,0.2472,2.305,1.8956,2.0381,1.7061,1.999,1.8821,0.7524,1.8301,1.4506,51.2274
2278.4304,12.2374,-0.0004,2.2709,92.1599,164.651,58.0138,0.2708,2.4144,1.9093,2.0556,1.6827,1.9753,1.8775,0.9727,1.8986,1.3669,52.3451
2278.5828,12.2636,-0.0009,2.2962,93.5488,169.888,59.0135,0.2983,2.5139,1.9279,2.1526,1.8028,2.1571,1.9818,1.6349,1.9274,1.5443,54.2978
2278.7352,12.2749,-0.001,2.2574,94.667,172.086,57.8264,0.2881,2.4789,1.9567,2.4361,1.9965,2.3632,2.2413,0.9467,1.9307,1.6441,56.3506
2278.8876,12.2636,-0.001,2.2211,95.1785,173.323,56.3633,0.2789,2.338,1.9831,2.3587,1.9511,2.292,2.2346,0.6531,1.909,1.5134,58.6959
2279.04,12.2749,-0.0023,2.2359,95.3567,172.955,58.4335,0.2616,2.2209,1.9978,2.2234,1.8394,2.1777,2.0987,0.6051,1.8931,1.5672,60.5491
2279.1924,12.2524,-0.0017,2.2296,94.2393,171.611,62.7959,0.2533,2.2061,2.015,2.1419,1.793,2.094,1.998,0.5947,1.8857,1.4122,62.1654
2279.3448,12.2524,-0.0021,2.2229,92.3835,171.138,70.9483,0.2545,2.1697,2.037,2.087,1.7466,2.0115,1.9302,0.5956,1.8975,1.3864,63.2145
2279.4972,12.2674,-0.0012,2.2448,91.4545,172.664,75.0127,0.2785,2.1646,2.0671,2.1232,1.7532,2.0345,1.9158,0.6125,1.9146,1.4339,64.2597
2279.6496,12.2749,-0.0003,2.2398,92.3058,175.651,79.0133,0.2932,2.214,2.0989,2.2898,1.9364,2.2048,2.1112,0.7048,1.943,1.5949,64.6961
2279.802,12.2824,-0.0016,2.2415,92.5977,178.156,74.3305,0.2979,2.3206,2.1432,2.3048,1.9639,2.2366,2.1505,0.9966,2.0038,1.5818,64.6973
2279.9544,12.2524,-0.0013,2.3313,92.8959,181.787,73.6536,0.287,2.4443,2.18,2.3565,2.0529,2.2772,2.2066,1.7429,2.0873,1.6345,64.5166
2280.1068,12.2599,-0.0002,2.3354,93.0871,183.137,78.1864,0.2832,2.6283,2.222,2.5826,2.2243,2.6011,2.3348,2.6255,2.1748,1.85,63.8063
2280.2592,12.2674,-0.0006,2.3771,93.3632,183.309,81.493,0.3028,2.6177,2.2715,2.8503,2.4066,2.8066,2.6971,2.4299,2.2516,1.9496,62.5975
2280.4116,12.2749,-0.0002,2.3425,93.7253,183.245,86.9683,0.3171,2.6518,2.3353,2.7098,2.4092,2.7098,2.6471,1.3437,2.3345,2.0499,61.8805
2280.564,12.2674,-0.001,2.328,94.1317,183.173,81.8337,0.3221,2.7167,2.3895,2.8977,2.4958,2.8977,2.7776,1.0648,2.3888,2.0827,61.3997
2280.7164,12.2749,-0.0023,2.3388,94.3293,183.022,79.7165,0.3133,2.7561,2.4301,2.7613,2.5024,2.7613,2.7006,1.548,2.4167,2.0828,61.2773
2280.8688,12.2674,-0.0023,2.3491,94.5611,183.796,74.3001,0.2965,2.7901,2.4598,2.5445,2.3268,2.5445,2.4834,1.4605,2.3777,2.0638,61.2785
2281.0212,12.2749,-0.0023,2.3445,94.7932,186.172,71.6186,0.3059,2.7894,2.4915,2.3697,2.2269,2.3697,2.3545,1.4579,2.331,1.8383,61.2797
2281.1736,12.2749,-0.0003,2.3099,94.7412,187.025,77.0945,0.3151,2.7587,2.4961,2.5315,2.4025,2.5315,2.5654,1.4379,2.3361,1.9086,61.0643
2281.326,12.2861,-0.0003,2.3674,95.3044,186.047,84.5516,0.3267,2.6878,2.4869,2.9315,2.6502,2.9315,2.9315,2.0657,2.35,2.0781,60.8607
2281.4784,12.2824,0.0001,2.3673,95.096,185.252,85.7197,0.3231,2.6771,2.478,2.836,2.5458,2.836,2.836,2.2199,2.3423,2.2226,60.7794
2281.6308,12.2749,0.0001,2.3635,95.1714,185.144,83.3137,0.3193,2.6563,2.482,2.6156,2.4501,2.6156,2.6156,2.3794,2.3132,2.0034,60.7806
2281.7832,12.2749,0.0001,2.3481,96.3271,185.586,79.6236,0.3084,2.629,2.4567,2.4345,2.2655,2.4345,2.4345,1.6737,2.2778,1.9244,61.2449
2281.9356,12.2898,-0.0004,2.3305,97.7144,186.261,81.8323,0.3015,2.6216,2.427,2.4537,2.275,2.4537,2.4537,1.5415,2.213,1.925,61.8141
2282.088,12.2749,-0.0005,2.3609,98.3124,188.67,79.9269,0.3076,2.6342,2.4176,2.5369,2.3613,2.5369,2.5369,2.159,2.1681,2.0505,62.4424
2282.2404,12.2599,0.0,2.3649,98.5972,190.115,79.2495,0.3142,2.6266,2.4036,2.6193,2.4113,2.6193,2.6193,1.7444,2.1823,2.0071,62.5507
2282.3928,12.2749,0.0005,2.3445,98.2979,187.496,81.1091,0.3128,2.6329,2.3953,2.4161,2.2115,2.4161,2.3309,1.2759,2.1979,1.9581,61.7848
2282.5452,12.2674,-0.0005,2.3024,98.2659,188.614,82.1677,0.2998,2.5857,2.4019,2.4296,2.1989,2.4296,2.3261,1.0281,2.2125,1.9706,61.4331
2282.6976,12.2749,-0.0005,2.3225,99.6128,189.787,83.4664,0.2921,2.6433,2.4107,2.6869,2.4716,2.6869,2.5245,1.5624,2.2238,2.1627,61.1269
2282.85,12.2973,-0.0006,2.343,101.037,190.852,82.2264,0.2995,2.7655,2.4321,2.9904,2.6428,2.9904,2.9904,2.6294,2.2231,2.2073,61.1937
2283.0024,12.2824,-0.002,2.3709,101.602,191.147,86.6024,0.3163,2.8809,2.4517,3.0304,2.7313,3.0304,3.0304,3.1737,2.2169,2.2341,61.2957
2283.1548,12.2824,-0.0016,2.3633,101.688,189.831,81.5198,0.3142,2.8127,2.461,2.9467,2.6016,2.9467,2.9467,2.4089,2.2229,2.218,61.2969
2283.3072,12.376,-0.0032,2.3507,101.762,189.198,78.5688,0.3007,2.7516,2.4668,2.8196,2.3632,2.8196,2.8196,1.3662,2.2423,2.107,61.1792
2283.4596,12.2824,-0.0034,2.3136,100.59,189.223,75.1456,0.2944,2.7461,2.4581,2.6358,2.2766,2.6358,2.5287,1.3987,2.2621,1.9327,61.1986
2283.612,12.2824,-0.0037,2.3156,98.8406,189.384,75.0684,0.2948,2.8208,2.4489,2.4333,2.1635,2.4333,2.3743,1.5496,2.2471,1.8192,61.3006
2283.7644,12.2861,-0.0033,2.2938,98.3384,190.802,77.3065,0.2971,3.0,2.4298,2.4391,2.1637,2.4391,2.3329,1.0998,2.2092,1.8118,60.9031
2283.9168,12.2898,-0.0017,2.3227,98.2024,191.106,78.6179,0.2995,3.0273,2.4064,2.567,2.2858,2.567,2.4875,1.4004,2.2053,1.8773,60.2938
2284.0692,12.2973,-0.0009,2.3372,98.1939,189.868,84.3057,0.302,3.0166,2.3701,2.7367,2.4141,2.7367,2.6227,2.0231,2.2176,2.0951,59.6914
2284.2216,12.2749,-0.0008,2.3479,98.2907,187.055,83.3563,0.3041,2.6453,2.337,2.8252,2.4792,2.8252,2.7048,2.1917,2.2243,2.0952,59.8942
2284.374,12.2973,-0.0008,2.362,98.1043,186.339,77.0695,0.3131,2.4755,2.3253,2.8114,2.5204,2.8114,2.6815,2.0242,2.2145,2.1196,60.1117
2284.5264,12.2524,-0.0008,2.3191,98.0095,188.406,69.8933,0.3244,2.3638,2.3165,2.3209,2.099,2.3209,2.2097,1.5315,2.1589,1.8311,60.6201
2284.6788,12.2636,-0.0014,2.3027,98.5366,193.242,69.2548,0.3444,2.252,2.3228,2.5409,2.2019,2.5409,2.4008,1.4734,2.0858,1.9688,61.3295
2284.8312,12.2449,-0.0017,2.3271,99.7713,196.41,75.3671,0.3464,2.1906,2.3206,2.6893,2.2573,2.5499,2.4746,1.9872,2.0569,1.9284,62.039
2284.9836,12.2749,-0.0009,2.3454,100.466,199.065,80.3534,0.3406,2.1499,2.3058,2.5004,2.1696,2.5004,2.3553,1.7829,2.0597,1.8804,62.6478
2285.136,12.2524,-0.0007,2.3227,100.493,199.885,80.9886,0.3254,2.1492,2.2974,2.7588,2.3524,2.7588,2.6101,1.0495,2.0758,1.8846,63.4578
2285.2884,12.2524,-0.0004,2.3236,100.493,198.767,79.4519,0.3223,2.2389,2.2879,2.5471,2.237,2.5471,2.4729,1.3859,2.0913,1.9292,64.1774
2285.4408,12.2374,-0.001,2.2948,100.502,195.703,79.2068,0.3244,2.3784,2.285,2.7552,2.3527,2.7552,2.6224,1.6391,2.0965,1.9451,64.9772
2285.5932,12.2299,-0.0022,2.253,101.196,196.598,80.2272,0.3246,2.5573,2.2714,2.6019,2.263,2.6019,2.5015,1.5252,2.1031,1.8553,65.3849
2285.7456,12.2374,-0.0025,2.2358,102.041,193.969,77.7711,0.3232,2.7513,2.2524,2.5183,2.1671,2.5183,2.3693,1.2424,2.1012,1.7736,65.8541
2285.898,12.2374,-0.002,2.3127,102.763,188.847,75.0187,0.322,3.0266,2.2441,2.5759,2.2311,2.5759,2.4509,1.6954,2.1008,1.7629,66.3805
2286.0504,12.2524,-0.0003,2.3466,101.707,188.769,73.3632,0.3206,3.0262,2.1934,2.6691,2.2965,2.5861,2.5383,1.5566,2.0963,1.835,66.96
2286.2028,12.2524,-0.0011,2.3232,99.656,189.424,72.0523,0.3099,2.7669,2.1776,2.3771,2.0099,2.3771,2.3771,1.2693,2.0926,1.7619,67.3699
2286.3552,12.2524,-0.0016,2.334,96.8777,191.842,68.453,0.281,2.6447,2.1003,2.0336,1.8286,2.0336,2.0336,1.0072,2.033,1.603,67.3185
2286.5076,12.2149,-0.0036,2.2898,95.8886,193.662,63.778,0.2692,2.5229,2.0517,1.9708,1.7934,1.9708,1.9708,1.0855,1.9634,1.5347,66.9978
2286.66,12.2224,-0.0055,2.2369,96.3216,196.569,61.0443,0.2861,2.423,1.9937,1.9344,1.7391,1.9344,1.9344,1.2956,1.8608,1.5181,66.6226
2286.8124,12.2412,-0.0005,2.3019,97.7042,205.039,65.4329,0.3135,2.4869,1.9604,1.8945,1.7434,1.8945,1.8945,1.1385,1.7859,1.4663,66.129
2286.9648,12.2824,-0.0007,2.3414,99.7416,210.71,77.2006,0.335,2.7149,1.9356,2.408,1.7355,2.408,2.408,2.3251,1.7453,1.6723,65.8051
2287.1172,12.3648,-0.0004,2.4348,101.703,212.578,89.6793,0.34,2.8333,1.9148,2.7668,2.4026,2.7668,2.7668,3.2191,1.7314,1.9026,65.6636
2287.2696,12.2973,-0.0007,2.4174,102.784,212.814,97.6438,0.342,2.8608,1.8955,2.7837,2.4385,2.7837,2.7837,2.9324,1.6935,2.0814,65.7337
2287.422,12.3198,-0.0036,2.3914,103.351,212.123,94.0446,0.341,2.77,1.8895,2.6497,2.4576,2.6497,2.6497,3.06,1.7003,2.1355,65.4734
2287.5744,12.3423,-0.0053,2.4035,103.062,207.967,94.472,0.3408,2.7692,1.8846,2.4657,2.3086,2.4657,2.4657,2.8664,1.7322,1.9753,65.264
2287.7268,12.3423,-0.005,2.4007,103.16,206.015,91.7384,0.3357,2.8533,1.8876,2.3943,2.2504,2.3943,2.3943,2.2562,1.7513,1.934,65.5307
2287.8792,12.3198,-0.0037,2.3933,103.429,204.968,95.4435,0.3356,3.0717,1.9107,2.6141,2.4272,2.6141,2.6141,3.074,1.7766,2.0951,66.0044
2288.0316,12.3423,-0.0005,2.3955,103.318,204.62,93.5666,0.3523,3.1612,1.9213,2.6801,2.5018,2.6801,2.6801,3.0891,1.7808,2.2213,66.8806
