DEPTH,CALI,DENC,DENS,DTC,DTS,GR,NEUT,PEF,RDEP,RMIC,RSHAL
612.5488,,,,,,30.1425,,,,,
612.7012,,,,,,28.5375,,,,,
612.8536,,,,,,25.5935,,,,,
613.006,,,,,,23.9871,,,,,
613.1584,,,,,,23.8454,,,,,
613.3108,,,,,,25.1462,,,,,
613.4632,,,,,,25.8601,,,,,
613.6156,,,,,,25.3326,,,,,
613.768,,,,,,24.6486,,,,,
613.9204,,,,,,25.0502,,,,,
614.0728,,,,,,26.1434,,,,,
614.2252,,,,,,27.1719,,,,,
614.3776,,,,,,28.3919,,,,,
614.53,,,,,,29.2947,,,,,
614.6824,,,,,,28.4936,,,,,
614.8348,,,,,,26.6549,,,,,
614.9872,,,,,,25.4373,,,,,
615.1396,,,,,,24.9233,,,,,
615.292,,,,,,24.6486,,,,,
615.4444,,,,,,25.0502,,,,,
615.5968,,,,,,26.3647,,,,,
615.7492,,,,,,27.0582,,,,,
615.9016,,,,,,25.7983,,,,,
616.054,,,,,,24.0609,,,,,
616.2064,,,,,,23.2374,,,,,
616.3588,,,,,,23.8745,,,,,
616.5112,,,,,,24.6486,,,,,
616.6636,,,,,,24.4132,,,,,
616.816,,,,,,23.5494,,,,,
616.9684,,,,,,22.8414,,,,,
617.1208,,,,,,23.2821,,,,,
617.2732,,,,,,23.4438,,,,,
617.4256,,,,,,24.0462,,,,,
617.578,,,,,,24.6464,,,,,
617.7304,,,,,,24.5482,,,,,
617.8828,,,,,,24.3474,,,,,
618.0352,,,,,,24.4478,,,,,
618.1876,,,,,,24.6486,,,,,
618.34,,,,,,23.5821,,,,,
618.4924,,,,,,21.697,,,,,
618.6448,,,,,,20.4317,,,,,
618.7972,,,,,,21.0204,,,,,
618.9496,,,,,,22.34,,,,,
619.102,,,,,,23.0422,,,,,
619.2544,,,,,,22.6406,,,,,
619.4068,,,,,,22.741,,,,,
619.5592,,,,,,23.2239,,,,,
619.7116,,,,,,23.6446,,,,,
619.864,,,,,,24.0462,,,,,
620.0164,,,,,,24.247,,,,,
620.1688,,,,,,24.6486,,,,,
620.3212,,,,,,24.6486,,,,,
620.4736,,,,,,24.8494,,,,,
620.626,,,,,,25.4608,,,,,
620.7784,,,,,,25.6526,,,,,
620.9308,,,,,,25.1506,,,,,
621.0832,,,,,,24.792,,,,,
621.2356,,,,,,24.8027,,,,,
621.388,,,,,,25.3139,,,,,
621.5404,,,,,,25.1506,,,,,
621.6928,,,,,,25.0502,,,,,
621.8452,,,,,,25.2458,,,,,
621.9976,,,,,,25.6526,,,,,
622.15,,,,,,25.134,,,,,
622.3024,,,,,,24.2879,,,,,
622.4548,,,,,,23.6446,,,,,
622.6072,,,,,,23.3434,,,,,
622.7596,,,,,,23.6446,,,,,
622.912,,,,,,24.3195,,,,,
623.0644,,,,,,24.5482,,,,,
623.2168,,,,,,24.0462,,,,,
623.3692,,,,,,23.1271,,,,,
623.5216,,,,,,22.4398,,,,,
623.674,,,,,,21.905,,,,,
623.8264,,,,,,21.3454,,,,,
623.9788,,,,,,20.5158,,,,,
624.1312,,,,,,19.2087,,,,,
624.2836,,,,,,18.8565,,,,,
624.436,,,,,,19.8062,,,,,
624.5884,,,,,,22.123,,,,,
624.7408,,,,,,24.1489,,,,,
624.8932,,,,,,24.9407,,,,,
625.0456,,,,,,24.7693,,,,,
625.198,,,,,,23.3072,,,,,
625.3504,,,,,,23.2907,,,,,
625.5028,,,,,,24.3148,,,,,
625.6552,,,,,,25.3155,,,,,
625.8076,,,,,,25.251,,,,,
625.96,,,,,,24.4685,,,,,
626.1124,,,,,,24.8493,,,,,
626.2648,,,,,,25.7789,,,,,
626.4172,,,,,,26.0349,,,,,
626.5696,,,,,,24.1933,,,,,
626.722,,,,,,22.1309,,,,,
626.8744,,,,,,22.0382,,,,,
627.0268,,,,,,23.2364,,,,,
627.1792,,,,,,24.6922,,,,,
627.3316,,,,,,26.3292,,,,,
627.484,,,,,,27.9488,,,,,
627.6364,,,,,,28.0529,,,,,
627.7888,,,,,,25.9188,,,,,
627.9412,,,,,,23.6633,,,,,
628.0936,,,,,,23.6614,,,,,
628.246,,,,,,24.1707,,,,,
628.3984,,,,,,24.6486,,,,,
628.5508,,,,,,23.5845,,,,,
628.7032,,,,,,22.4383,,,,,
628.8556,,,,,,22.8531,,,,,
629.008,,,,,,24.4844,,,,,
629.1604,,,,,,25.9044,,,,,
629.3128,,,,,,26.1183,,,,,
629.4652,,,,,,25.4526,,,,,
629.6176,,,,,,24.7861,,,,,
629.77,,,,,,24.2711,,,,,
629.9224,,,,,,24.4478,,,,,
630.0748,,,,,,25.9231,,,,,
630.2272,,,,,,27.9587,,,,,
630.3796,,,,,,29.0663,,,,,
630.532,,,,,,27.4122,,,,,
630.6844,,,,,,24.8205,,,,,
630.8368,,,,,,23.4438,,,,,
630.9892,,,,,,23.9142,,,,,
631.1416,,,,,,24.0257,,,,,
631.294,,,,,,22.8579,,,,,
631.4464,,,,,,21.7276,,,,,
631.5988,,,,,,22.0777,,,,,
631.7512,,,,,,23.7972,,,,,
631.9036,,,,,,24.8494,,,,,
632.056,,,,,,24.5948,,,,,
632.2084,,,,,,24.9634,,,,,
632.3608,,,,,,26.1485,,,,,
632.5132,,,,,,26.7313,,,,,
632.6656,,,,,,26.6566,,,,,
632.818,,,,,,27.8429,,,,,
632.9704,,,,,,29.6681,,,,,
633.1228,,,,,,29.747,,,,,
633.2752,,,,,,27.147,,,,,
633.4276,,,,,,23.9904,,,,,
633.58,,,,,,22.102,,,,,
633.7324,,,,,,22.3183,,,,,
633.8848,,,,,,23.4179,,,,,
634.0372,,,,,,25.0375,,,,,
634.1896,,,,,,26.1564,,,,,
634.342,,,,,,25.8534,,,,,
634.4944,,,,,,25.4249,,,,,
634.6468,,,,,,25.9272,,,,,
634.7992,,,,,,26.7484,,,,,
634.9516,,,,,,26.8574,,,,,
635.104,,,,,,26.4165,,,,,
635.2564,,,,,,26.9372,,,,,
635.4088,,,,,,27.7494,,,,,
635.5612,,,,,,28.2631,,,,,
635.7136,,,,,,28.1626,,,,,
635.866,,,,,,27.8389,,,,,
636.0184,,,,,,27.1225,,,,,
636.1708,,,,,,27.0582,,,,,
636.3232,,,,,,27.9182,,,,,
636.4756,,,,,,28.4639,,,,,
636.628,,,,,,27.1958,,,,,
636.7804,,,,,,25.3561,,,,,
636.9328,,,,,,25.251,,,,,
637.0852,,,,,,25.2073,,,,,
637.2376,,,,,,24.0731,,,,,
637.39,,,,,,22.5828,,,,,
637.5424,,,,,,23.1294,,,,,
637.6948,,,,,,25.683,,,,,
637.8472,,,,,,28.6811,,,,,
637.9996,,,,,,30.1461,,,,,
638.152,,,,,,31.8775,,,,,
638.3044,,,,,,31.1794,,,,,
638.4568,,,,,,29.4559,,,,,
638.6092,,,,,,28.4639,,,,,
638.7616,,,,,,29.3024,,,,,
638.914,,,,,,29.7691,,,,,
639.0664,,,,,,29.0663,,,,,
639.2188,,,,,,25.9354,,,,,
639.3712,,,,,,24.8494,,,,,
639.5236,,,,,,25.251,,,,,
639.676,,,,,,25.7674,,,,,
639.8284,,,,,,26.0542,,,,,
639.9808,,,,,,26.255,,,,,
640.1332,,,,,,26.6026,,,,,
640.2856,,,,,,27.0144,,,,,
640.438,,,,,,27.7265,,,,,
640.5904,,,,,,28.4387,,,,,
640.7428,,,,,,28.8357,,,,,
640.8952,,,,,,29.3675,,,,,
641.0476,,,,,,29.2535,,,,,
641.2,,,,,,27.2102,,,,,
641.3524,,,,,,25.8534,,,,,
641.5048,,,,,,26.3549,,,,,
641.6572,,,,,,27.9746,,,,,
641.8096,,,,,,28.1626,,,,,
641.962,,,,,,27.6606,,,,,
642.1144,,,,,,27.0649,,,,,
642.2668,,,,,,26.8574,,,,,
642.4192,,,,,,26.5384,,,,,
642.5716,,,,,,26.1241,,,,,
642.724,,,,,,25.8534,,,,,
642.8764,,,,,,25.251,,,,,
643.0288,,,,,,24.749,,,,,
643.1812,,,,,,24.8494,,,,,
643.3336,,,,,,25.3413,,,,,
643.486,,,,,,26.1535,,,,,
643.6384,,,,,,26.9578,,,,,
643.7908,,,,,,26.8376,,,,,
643.9432,,,,,,26.3906,,,,,
644.0956,,,,,,26.8552,,,,,
644.248,,,,,,28.0135,,,,,
644.4004,,,,,,29.7824,,,,,
644.5528,,,,,,29.5998,,,,,
644.7052,,,,,,27.5882,,,,,
644.8576,,,,,,25.3429,,,,,
645.01,,,,,,24.6486,,,,,
645.1624,,,,,,24.6486,,,,,
645.3148,,,,,,24.3474,,,,,
645.4672,,,,,,24.6486,,,,,
645.6196,,,,,,25.3127,,,,,
645.772,,,,,,26.1953,,,,,
645.9244,,,,,,26.8371,,,,,
646.0768,,,,,,26.8574,,,,,
646.2292,,,,,,26.9578,,,,,
646.3816,,,,,,27.472,,,,,
646.534,,,,,,28.0623,,,,,
646.6864,,,,,,28.0288,,,,,
646.8388,,,,,,26.5579,,,,,
646.9912,,,,,,25.0197,,,,,
647.1436,,,,,,24.4478,,,,,
647.296,,,,,,25.2383,,,,,
647.4484,,,,,,26.2466,,,,,
647.6008,,,,,,26.0464,,,,,
647.7532,,,,,,24.8032,,,,,
647.9056,,,,,,23.405,,,,,
648.058,,,,,,22.8932,,,,,
648.2104,,,,,,23.4051,,,,,
648.3628,,,,,,24.4873,,,,,
648.5152,,,,,,25.251,,,,,
648.6676,,,,,,25.0594,,,,,
648.82,,,,,,24.5482,,,,,
648.9724,,,,,,24.3474,,,,,
649.1248,,,,,,24.1466,,,,,
649.2772,,,,,,24.1466,,,,,
649.4296,,,,,,24.3474,,,,,
649.582,,,,,,24.5482,,,,,
649.7344,,,,,,24.0462,,,,,
649.8868,,,,,,23.6446,,,,,
650.0392,,,,,,24.9318,,,,,
650.1916,,,,,,26.1541,,,,,
650.344,,,,,,27.4698,,,,,
650.4964,,,,,,28.8315,,,,,
650.6488,,,,,,30.409,,,,,
650.8012,,,,,,31.8595,,,,,
650.9536,,,,,,31.5546,,,,,
651.106,,,,,,31.2818,,,,,
651.2584,,,,,,31.5719,,,,,
651.4108,,,,,,32.8877,,,,,
651.5632,,,,,,33.6483,,,,,
651.7156,,,,,,33.2431,,,,,
651.868,,,,,,31.7216,,,,,
652.0204,,,,,,29.7995,,,,,
652.1728,,,,,,28.6136,,,,,
652.3252,,,,,,28.4091,,,,,
652.4776,,,,,,28.807,,,,,
652.63,,,,,,28.6026,,,,,
652.7824,,,,,,28.3981,,,,,
652.9348,,,,,,28.7788,,,,,
653.0872,,,,,,30.1898,,,,,
653.2396,,,,,,30.4387,,,,,
653.392,,,,,,30.4918,,,,,
653.5444,,,,,,29.8857,,,,,
653.6968,,,,,,28.5354,,,,,
653.8492,,,,,,26.7394,,,,,
654.0016,,,,,,26.3607,,,,,
654.154,,,,,,26.9594,,,,,
654.3064,,,,,,26.8553,,,,,
654.4588,,,,,,25.4243,,,,,
654.6112,,,,,,23.7828,,,,,
654.7636,,,,,,23.3303,,,,,
654.916,,,,,,24.4705,,,,,
655.0684,,,,,,26.0116,,,,,
655.2208,,,,,,27.596,,,,,
655.3732,,,,,,27.8337,,,,,
655.5256,,,,,,26.4703,,,,,
655.678,,,,,,24.4053,,,,,
655.8304,,,,,,22.2822,,,,,
655.9828,,,,,,21.9957,,,,,
656.1352,,,,,,22.6338,,,,,
656.2876,,,,,,23.3902,,,,,
656.44,,,,,,24.0931,,,,,
656.5924,,,,,,25.5236,,,,,
656.7448,,,,,,28.2732,,,,,
656.8972,,,,,,30.3532,,,,,
657.0496,,,,,,30.2029,,,,,
657.202,,,,,,27.9875,,,,,
657.3544,,,,,,27.1835,,,,,
657.5068,,,,,,29.0284,,,,,
657.6592,,,,,,29.5858,,,,,
657.8116,,,,,,28.1868,,,,,
657.964,,,,,,25.9402,,,,,
658.1164,,,,,,24.2763,,,,,
658.2688,,,,,,23.2458,,,,,
658.4212,,,,,,22.9437,,,,,
658.5736,,,,,,24.4725,,,,,
658.726,,,,,,27.0913,,,,,
658.8784,,,,,,29.0519,,,,,
659.0308,,,,,,29.7096,,,,,
659.1832,,,,,,28.6455,,,,,
659.3356,,,,,,29.5454,,,,,
659.488,,,,,,30.4844,,,,,
659.6404,,,,,,31.4139,,,,,
659.7928,,,,,,31.1609,,,,,
659.9452,,,,,,29.8431,,,,,
660.0976,,,,,,28.3128,,,,,
660.25,,,,,,27.5934,,,,,
660.4024,,,,,,27.5117,,,,,
660.5548,,,,,,27.2068,,,,,
660.7072,,,,,,26.8445,,,,,
660.8596,,,,,,27.8331,,,,,
661.012,,,,,,28.7504,,,,,
661.1644,,,,,,28.324,,,,,
661.3168,,,,,,26.2772,,,,,
661.4692,,,,,,24.657,,,,,
661.6216,,,,,,24.9722,,,,,
661.774,,,,,,25.8452,,,,,
661.9264,,,,,,26.5169,,,,,
662.0788,,,,,,26.3093,,,,,
662.2312,,,,,,26.1624,,,,,
662.3836,,,,,,26.1587,,,,,
662.536,,,,,,26.7574,,,,,
662.6884,,,,,,27.455,,,,,
662.8408,,,,,,26.7389,,,,,
662.9932,,,,,,25.9432,,,,,
663.1456,,,,,,25.4375,,,,,
663.298,,,,,,25.982,,,,,
663.4504,,,,,,27.5978,,,,,
663.6028,,,,,,28.9619,,,,,
663.7552,,,,,,28.5905,,,,,
663.9076,,,,,,27.253,,,,,
664.06,,,,,,27.1223,,,,,
664.2124,,,,,,27.4199,,,,,
664.3648,,,,,,28.7537,,,,,
664.5172,,,,,,29.6213,,,,,
664.6696,,,,,,30.9214,,,,,
664.822,,,,,,31.8646,,,,,
664.9744,,,,,,32.4216,,,,,
665.1268,,,,,,32.0409,,,,,
665.2792,,,,,,29.4594,,,,,
665.4316,,,,,,26.8042,,,,,
665.584,,,,,,25.4792,,,,,
665.7364,,,,,,25.4984,,,,,
665.8888,,,,,,26.139,,,,,
666.0412,,,,,,26.9153,,,,,
666.1936,,,,,,29.7818,,,,,
666.346,,,,,,29.7913,,,,,
666.4984,,,,,,29.4044,,,,,
666.6508,,,,,,26.7154,,,,,
666.8032,,,,,,24.1334,,,,,
666.9556,,,,,,23.0365,,,,,
667.108,,,,,,24.5149,,,,,
667.2604,,,,,,26.0661,,,,,
667.4128,,,,,,28.6021,,,,,
667.5652,,,,,,30.7224,,,,,
667.7176,,,,,,31.8535,,,,,
667.87,,,,,,31.1566,,,,,
668.0224,,,,,,29.6595,,,,,
668.1748,,,,,,29.3324,,,,,
668.3272,,,,,,29.4291,,,,,
668.4796,,,,,,29.4255,,,,,
668.632,,,,,,29.5222,,,,,
668.7844,,,,,,29.8197,,,,,
668.9368,,,,,,30.0169,,,,,
669.0892,,,,,,29.8864,,,,,
669.2416,,,,,,28.6679,,,,,
669.394,,,,,,27.1293,,,,,
669.5464,,,,,,26.3877,,,,,
669.6988,,,,,,26.7962,,,,,
669.8512,,,,,,27.3844,,,,,
670.0036,,,,,,27.1534,,,,,
670.156,,,,,,27.8696,,,,,
670.3084,,,,,,30.2513,,,,,
670.4608,,,,,,31.7874,,,,,
670.6132,,,,,,31.5218,,,,,
670.7656,,,,,,29.1616,,,,,
670.918,,,,,,26.2775,,,,,
671.0704,,,,,,25.347,,,,,
671.2228,,,,,,26.2794,,,,,
671.3752,,,,,,27.5973,,,,,
671.5276,,,,,,28.1814,,,,,
671.68,,,,,,28.5451,,,,,
671.8324,,,,,,28.3407,,,,,
671.9848,,,,,,27.0933,,,,,
672.1372,,,,,,25.4379,,,,,
672.2896,,,,,,25.418,,,,,
672.442,,,,,,25.9211,,,,,
672.5944,,,,,,26.3441,,,,,
672.7468,,,,,,26.7623,,,,,
672.8992,,,,,,27.3458,,,,,
673.0516,,,,,,27.9432,,,,,
673.204,,,,,,29.2642,,,,,
673.3564,,,,,,30.7171,,,,,
673.5088,,,,,,31.5833,,,,,
673.6612,,,,,,30.9248,,,,,
673.8136,,,,,,29.2061,,,,,
673.966,,,,,,27.4555,,,,,
674.1184,,,,,,26.4538,,,,,
674.2708,,,,,,27.2454,,,,,
674.4232,,,,,,29.1226,,,,,
674.5756,,,,,,29.9315,,,,,
674.728,,,,,,29.6143,,,,,
674.8804,,,,,,28.2154,,,,,
675.0328,,,,,,27.6733,,,,,
675.1852,,,,,,26.7544,,,,,
675.3376,,,,,,25.4332,,,,,
675.49,,,,,,23.5514,,,,,
675.6424,,,,,,22.1872,,,,,
675.7948,,,,,,23.2345,,,,,
675.9472,,,,,,25.2097,,,,,
676.0996,,,,,,26.3048,,,,,
676.252,,,,,,25.8562,,,,,
676.4044,,,,,,26.8964,,,,,
676.5568,,,,,,29.1288,,,,,
676.7092,,,,,,30.0437,,,,,
676.8616,,,,,,29.4245,,,,,
677.014,,,,,,28.6064,,,,,
677.1664,,,,,,29.1327,,,,,
677.3188,,,,,,29.3311,,,,,
677.4712,,,,,,29.429,,,,,
677.6236,,,,,,29.8282,,,,,
677.776,,,,,,31.1581,,,,,
677.9284,,,,,,31.7309,,,,,
678.0808,,,,,,31.7285,,,,,
678.2332,,,,,,30.1897,,,,,
678.3856,,,,,,28.3363,,,,,
678.538,,,,,,27.467,,,,,
678.6904,,,,,,27.8976,,,,,
678.8428,,,,,,28.9285,,,,,
678.9952,,,,,,29.5049,,,,,
679.1476,,,,,,29.6029,,,,,
679.3,,,,,,29.8013,,,,,
679.4524,,,,,,29.8992,,,,,
679.6048,,,,,,29.696,,,,,
679.7572,,,,,,29.4729,,,,,
679.9096,,,,,,29.3899,,,,,
680.062,,,,,,29.7296,,,,,
680.2144,,,,,,30.0878,,,,,
680.3668,,,,,,29.8845,,,,,
680.5192,,,,,,28.8782,,,,,
680.6716,,,,,,27.1005,,,,,
680.824,,,,,,27.6654,,,,,
680.9764,,,,,,30.494,,,,,
681.1288,,,,,,34.5806,,,,,
681.2812,,,,,,38.0455,,,,,
681.4336,,,,,,40.7432,,,,,
681.586,,,,,,41.1099,,,,,
681.7384,,,,,,42.4816,,,,,
681.8908,,,,,,45.1599,,,,,
682.0432,,,,,,47.7562,,,,,
682.1956,,,,,,49.4337,,,,,
682.348,,,,,,46.8138,,,,,
682.5004,,,,,,44.7583,,,,,
682.6528,,,,,,43.4073,,,,,
682.8052,,,,,,43.616,,,,,
682.9576,,,,,,44.2178,,,,,
683.11,,,,,,44.9007,,,,,
683.2624,,,,,,45.099,,,,,
683.4148,,,,,,44.294,,,,,
683.5672,,,,,,42.3252,,,,,
683.7196,,,,,,40.5156,,,,,
683.872,,,,,,39.9596,,,,,
684.0244,,,,,,41.4696,,,,,
684.1768,,,,,,44.0019,,,,,
684.3292,,,,,,46.508,,,,,
684.4816,,,,,,47.1681,,,,,
684.634,,,,,,45.2087,,,,,
684.7864,,,,,,43.8698,,,,,
684.9388,,,,,,46.0567,,,,,
685.0912,,,,,,49.0005,,,,,
685.2436,,,,,,49.3845,,,,,
685.396,,,,,,47.1616,,,,,
685.5484,,,,,,46.2672,,,,,
685.7008,,,,,,46.9742,,,,,
685.8532,,,,,,47.2832,,,,,
686.0056,,,,,,47.1634,,,,,
686.158,,,,,,47.4622,,,,,
686.3104,,,,,,47.9617,,,,,
686.4628,,,,,,46.6311,,,,,
686.6152,,,,,,44.335,,,,,
686.7676,,,,,,42.4582,,,,,
686.92,,,,,,40.0131,,,,,
687.0724,,,,,,37.9514,,,,,
687.2248,,,,,,37.1037,,,,,
687.3772,,,,,,38.6765,,,,,
687.5296,,,,,,40.6603,,,,,
687.682,,,,,,42.0733,,,,,
687.8344,,,,,,42.5156,,,,,
687.9868,,,,,,42.2336,,,,,
688.1392,,,,,,40.6182,,,,,
688.2916,,,,,,39.0946,,,,,
688.444,,,,,,39.3097,,,,,
688.5964,,,,,,40.371,,,,,
688.7488,,,,,,41.5648,,,,,
688.9012,,,,,,41.2577,,,,,
689.0536,,,,,,39.5073,,,,,
689.206,,,,,,36.5352,,,,,
689.3584,,,,,,33.7782,,,,,
689.5108,,,,,,33.2562,,,,,
689.6632,,,,,,34.8921,,,,,
689.8156,,,,,,37.552,,,,,
689.968,,,,,,39.67,,,,,
690.1204,,,,,,39.266,,,,,
690.2728,,,,,,37.5061,,,,,
690.4252,,,,,,36.2858,,,,,
690.5776,,,,,,36.8952,,,,,
690.73,,,,,,37.9327,,,,,
690.8824,,,,,,37.6612,,,,,
691.0348,,,,,,36.3264,,,,,
691.1872,,,,,,34.4876,,,,,
691.3396,,,,,,33.7243,,,,,
691.492,,,,,,34.5104,,,,,
691.6444,,,,,,35.8296,,,,,
691.7968,,,,,,36.1657,,,,,
691.9492,,,,,,35.3743,,,,,
692.1016,,,,,,34.7306,,,,,
692.254,,,,,,35.3112,,,,,
692.4064,,,,,,35.5144,,,,,
692.5588,,,,,,34.6906,,,,,
692.7112,,,,,,34.3047,,,,,
692.8636,,,,,,35.3832,,,,,
693.016,,,,,,36.5556,,,,,
693.1684,,,,,,36.1463,,,,,
693.3208,,,,,,35.2275,,,,,
693.4732,,,,,,35.1961,,,,,
693.6256,,,,,,35.9792,,,,,
693.778,,,,,,36.1952,,,,,
693.9304,,,,,,35.5766,,,,,
694.0828,,,,,,35.6124,,,,,
694.2352,,,,,,35.2481,,,,,
694.3876,,,,,,34.3811,,,,,
694.54,,,,,,34.4761,,,,,
694.6924,,,,,,35.6136,,,,,
694.8448,,,,,,36.2556,,,,,
694.9972,,,,,,35.2921,,,,,
695.1496,,,,,,34.3659,,,,,
695.302,,,,,,35.1786,,,,,
695.4544,,,,,,36.3894,,,,,
695.6068,,,,,,36.2347,,,,,
695.7592,,,,,,34.621,,,,,
695.9116,,,,,,32.7271,,,,,
696.064,,,,,,32.1706,,,,,
696.2164,,,,,,32.1399,,,,,
696.3688,,,,,,31.0414,,,,,
696.5212,,,,,,29.6059,,,,,
696.6736,,,,,,29.4425,,,,,
696.826,,,,,,31.763,,,,,
696.9784,,,,,,34.8646,,,,,
697.1308,,,,,,36.7823,,,,,
697.2832,,,,,,35.8847,,,,,
697.4356,,,,,,33.8957,,,,,
697.588,,,,,,31.6348,,,,,
697.7404,,,,,,31.011,,,,,
697.8928,,,,,,31.0086,,,,,
698.0452,,,,,,31.207,,,,,
698.1976,,,,,,31.4053,,,,,
698.35,,,,,,31.4029,,,,,
698.5024,,,,,,31.7477,,,,,
698.6548,,,,,,32.5231,,,,,
698.8072,,,,,,34.032,,,,,
698.9596,,,,,,34.5055,,,,,
699.112,,,,,,34.0631,,,,,
699.2644,,,,,,34.5006,,,,,
699.4168,,,,,,36.5101,,,,,
699.5692,,,,,,37.397,,,,,
699.7216,,,,,,35.2435,,,,,
699.874,,,,,,31.7198,,,,,
700.0264,,,,,,30.9743,,,,,
700.1788,,,,,,32.0206,,,,,
700.3312,,,,,,34.2262,,,,,
700.4836,,,,,,35.1896,,,,,
700.636,,,,,,35.1891,,,,,
700.7884,,,,,,35.5903,,,,,
700.9408,,,,,,36.0725,,,,,
701.0932,,,,,,35.9675,,,,,
701.2456,,,,,,34.8379,,,,,
701.398,,,,,,33.098,,,,,
701.5504,,,,,,31.4591,,,,,
701.7028,,,,,,30.7384,,,,,
701.8552,,,,,,30.9694,,,,,
702.0076,,,,,,31.9118,,,,,
702.16,,,,,,33.9938,,,,,
702.3124,,,,,,35.8192,,,,,
702.4648,,,,,,36.7901,,,,,
702.6172,,,,,,37.2799,,,,,
702.7696,,,,,,36.5884,,,,,
702.922,,,,,,35.9392,,,,,
703.0744,,,,,,35.0896,,,,,
703.2268,,,,,,33.811,,,,,
703.3792,,,,,,32.9725,,,,,
703.5316,,,,,,34.0049,,,,,
703.684,,,,,,36.0851,,,,,
703.8364,,,,,,36.8864,,,,,
703.9888,,,,,,35.4637,,,,,
704.1412,,,,,,34.7537,,,,,
704.2936,,,,,,35.1697,,,,,
704.446,,,,,,34.7613,,,,,
704.5984,,,,,,33.1154,,,,,
704.7508,,,,,,31.2194,,,,,
704.9032,,,,,,29.9582,,,,,
705.0556,,,,,,30.3865,,,,,
705.208,,,,,,30.9611,,,,,
705.3604,,,,,,30.9607,,,,,
705.5128,,,,,,29.9567,,,,,
705.6652,,,,,,29.7557,,,,,
705.8176,,,,,,29.7553,,,,,
705.97,,,,,,29.9341,,,,,
706.1224,,,,,,30.8272,,,,,
706.2748,,,,,,31.3667,,,,,
706.4272,,,,,,32.0619,,,,,
706.5796,,,,,,32.0615,,,,,
706.732,,,,,,31.505,,,,,
706.8844,,,,,,31.2579,,,,,
707.0368,,,,,,32.1451,,,,,
707.1892,,,,,,32.9613,,,,,
707.3416,,,,,,32.6315,,,,,
707.494,,,,,,31.4571,,,,,
707.6464,,,,,,31.5563,,,,,
707.7988,,,,,,32.7855,,,,,
707.9512,,,,,,32.8607,,,,,
708.1036,,,,,,32.158,,,,,
708.256,,,,,,28.8647,,,,,
708.4084,,,,,,27.904,,,,,
708.5608,,,,,,29.4493,,,,,
708.7132,,,,,,32.0546,,,,,
708.8656,,,,,,34.6699,,,,,
709.018,,,,,,35.6671,,,,,
709.1704,,,,,,34.1548,,,,,
709.3228,,,,,,31.4524,,,,,
709.4752,,,,,,29.2034,,,,,
709.6276,,,,,,26.7877,,,,,
709.78,,,,,,25.3419,,,,,
709.9324,,,,,,26.0412,,,,,
710.0848,,,,,,27.839,,,,,
710.2372,,,,,,30.5855,,,,,
710.3896,,,,,,31.9865,,,,,
710.542,,,,,,32.9023,,,,,
710.6944,,,,,,34.239,,,,,
710.8468,,,,,,35.06,,,,,
710.9992,,,,,,34.4747,,,,,
711.1516,,,,,,32.6133,,,,,
711.304,,,,,,31.5159,,,,,
711.4564,,,,,,31.3468,,,,,
711.6088,,,,,,31.0455,,,,,
711.7612,,,,,,30.4781,,,,,
711.9136,,,,,,29.7407,,,,,
712.066,,,,,,29.7571,,,,,
712.2184,,,,,,29.5394,,,,,
712.3708,,,,,,28.2226,,,,,
712.5232,,,,,,26.38,,,,,
712.6756,,,,,,25.332,,,,,
712.828,,,,,,26.0352,,,,,
712.9804,,,,,,28.3501,,,,,
713.1328,,,,,,31.0902,,,,,
713.2852,,,,,,32.6814,,,,,
713.4376,,,,,,33.2474,,,,,
713.59,,,,,,34.2743,,,,,
713.7424,,,,,,35.8006,,,,,
713.8948,,,,,,36.8425,,,,,
714.0472,,,,,,36.8562,,,,,
714.1996,,,,,,35.1823,,,,,
714.352,,,,,,33.9041,,,,,
714.5044,,,,,,33.1834,,,,,
714.6568,,,,,,32.9433,,,,,
714.8092,,,,,,32.2495,,,,,
714.9616,,,,,,30.2813,,,,,
715.114,,,,,,28.799,,,,,
715.2664,,,,,,28.085,,,,,
715.4188,,,,,,29.9006,,,,,
715.5712,,,,,,32.6619,,,,,
715.7236,,,,,,33.8429,,,,,
715.876,,,,,,32.7229,,,,,
716.0284,,,,,,30.795,,,,,
716.1808,,,,,,29.8308,,,,,
716.3332,,,,,,30.031,,,,,
716.4856,,,,,,30.1309,,,,,
716.638,,,,,,30.1306,,,,,
716.7904,,,,,,30.6315,,,,,
716.9428,,,,,,30.8549,,,,,
717.0952,,,,,,31.2909,,,,,
717.2476,,,,,,31.8335,,,,,
717.4,,,,,,32.8641,,,,,
717.5524,,,,,,34.7874,,,,,
717.7048,,,,,,35.542,,,,,
717.8572,,,,,,35.0358,,,,,
718.0096,,,,,,34.4383,,,,,
718.162,,,,,,34.9756,,,,,
718.3144,,,,,,35.5905,,,,,
718.4668,,,,,,34.8696,,,,,
718.6192,,,,,,33.8351,,,,,
718.7716,,,,,,34.2406,,,,,
718.924,,,,,,35.7651,,,,,
719.0764,,,,,,37.0173,,,,,
719.2288,,,,,,37.2813,,,,,
719.3812,,,,,,38.2475,,,,,
719.5336,,,,,,39.2458,,,,,
719.686,,,,,,38.9011,,,,,
719.8384,,,,,,37.7378,,,,,
719.9908,,,,,,36.091,,,,,
720.1432,,,,,,34.8904,,,,,
