DEPTH,CALI,DENC,DENS,DTC,DTS,GR,NEUT,PEF,RDEP,RMIC,RSHAL,SP
2031.8992,12.2043,-0.0118,2.3377,107.85,222.9173,87.3723,0.4033,3.5584,3.3855,3.5321,2.9381,-241.875
2032.0516,12.1425,-0.0104,2.3104,108.1,228.7518,83.4195,0.4036,3.4253,3.4044,3.6515,2.934,-241.3125
2032.204,12.0495,-0.0109,2.2653,107.6,227.4039,77.0237,0.391,3.3361,3.3517,3.753,2.8856,-241.4375
2032.3564,12.0384,-0.0093,2.2504,108.2,224.3329,75.2067,0.3956,3.3157,3.2299,3.5314,2.7812,-238.9375
2032.5088,12.0702,-0.0074,2.2667,106.95,227.4962,66.9956,0.3657,3.4245,3.208,1.9482,2.7438,-241.25
2032.6612,12.1269,-0.0023,2.3104,107.5,226.2318,66.8678,0.4002,3.433,3.3126,1.7664,2.8125,-240.375
2032.8136,12.5226,-0.0011,2.3128,107.4,225.3955,67.2514,0.4353,3.4091,4.3315,3.5174,3.5199,-240.0
2032.966,12.1167,-0.0043,2.2839,108.65,224.0861,66.6275,0.4324,3.2504,6.0584,3.0126,4.8146,-240.8125
2033.1184,11.9721,-0.0076,2.2438,109.8,227.1954,59.194,0.376,2.9697,6.628,2.2833,5.2258,-238.9375
2033.2708,11.9776,-0.0102,2.2099,110.15,229.1561,54.8462,0.3169,2.7924,6.5221,1.3464,5.1399,-236.125
2033.4232,11.9867,-0.0072,2.1945,111.2,228.1226,53.9177,0.3269,2.7619,6.0788,1.4047,4.826,-234.25
2033.5756,11.9776,-0.0086,2.1801,113.9,231.5235,54.1901,0.3504,2.8881,5.7538,1.5175,4.6469,-230.1875
2033.728,11.9757,-0.01,2.1307,116.3,239.2365,54.4337,0.3966,2.6267,5.5802,1.4674,4.5999,-232.0
2033.8804,11.9876,-0.0192,2.0279,123.4,247.6913,55.7671,0.4322,2.6114,5.3886,1.314,4.4766,-233.375
2034.0328,11.9876,-0.0214,2.0027,129.35,236.8543,61.1145,0.4558,2.5514,4.9334,1.3063,4.1683,-233.9375
2034.1852,11.9714,-0.0195,2.0503,131.3,225.4322,60.6568,0.4246,2.8726,4.7692,1.9697,4.0537,-234.375
2034.3376,11.9803,-0.0104,2.1695,125.15,219.7107,59.101,0.3716,2.899,4.9715,1.6274,4.217,-232.625
2034.49,11.9932,-0.0108,2.2359,114.2,198.2196,59.3802,0.3447,3.0516,5.0427,2.5537,4.3101,-231.8125
2034.6424,11.9757,-0.0086,2.264,110.5,194.1337,64.3904,0.357,3.2494,4.2998,3.2038,3.8078,-229.8125
2034.7948,11.9731,-0.0079,2.2677,110.25,197.706,68.3546,0.3643,3.052,3.8672,3.1149,3.5039,-228.4375
2034.9472,11.9831,-0.0103,2.2458,109.4,198.1063,71.1411,0.3622,2.8995,3.6676,1.832,3.3505,-228.625
2035.0996,11.9876,-0.0122,2.2384,108.0,209.7499,73.0758,0.3411,2.8887,3.7361,2.1591,3.4345,-231.875
2035.252,11.9841,-0.0121,2.2568,106.3,213.5879,77.1396,0.3524,3.0752,3.9769,3.6036,3.6645,-229.8125
2035.4044,12.0826,-0.0113,2.2668,105.8,210.8613,75.9932,0.3807,3.1865,4.0164,4.0123,3.7246,-228.5625
2035.5568,12.1348,-0.0132,2.2455,105.25,219.8822,73.0988,0.4252,3.1073,4.065,3.7362,3.7567,-229.5
2035.7092,12.1222,-0.0149,2.2159,105.0,220.082,67.9892,0.4312,3.0998,4.1874,3.7775,3.8605,-229.25
2035.8616,12.0909,-0.0159,2.2112,105.25,216.3381,65.601,0.4021,3.0484,4.3249,3.6925,4.0051,-231.875
2036.014,12.0034,-0.01,2.2193,104.6,218.9055,65.4731,0.3728,2.9937,4.458,3.7742,4.0983,-236.6875
2036.1664,11.9831,-0.0082,2.2237,105.75,214.0079,64.6672,0.3621,2.8286,4.1878,3.3003,3.781,-236.1875
2036.3188,11.9705,-0.0078,2.2062,106.15,208.8114,62.3462,0.3668,2.6876,4.024,3.0208,3.6708,-235.5625
2036.4712,11.9776,-0.0099,2.2064,105.4,208.3352,57.5063,0.3451,2.7427,4.0839,2.1003,3.7682,-236.9375
2036.6236,11.9776,-0.0084,2.2085,104.3,207.9801,57.7449,0.3334,2.9108,4.2546,2.8807,3.9498,-236.875
2036.776,11.9637,-0.0087,2.2251,103.7,211.4705,57.1055,0.3241,3.0771,4.6212,2.7132,4.306,-233.5
2036.9284,11.9703,-0.011,2.2247,104.35,217.5427,62.9684,0.3202,3.1345,4.904,2.7642,4.5318,-233.9375
2037.0808,11.9821,-0.0136,2.2326,105.25,220.9511,63.3253,0.3512,3.1254,5.1728,3.3519,4.7149,-233.4375
2037.2332,11.9679,-0.0133,2.2301,106.2,232.0473,68.3157,0.37,2.9882,5.2844,3.3649,4.7917,-235.3125
2037.3856,11.9748,-0.0176,2.213,108.35,228.3984,64.3515,0.3764,2.8999,5.3491,3.3075,4.8326,-238.125
2037.538,11.9675,-0.0229,2.1873,107.4,218.1562,60.383,0.3755,2.9315,5.8961,1.5333,5.196,-239.0625
2037.6904,11.9825,-0.0255,2.2371,103.0,184.578,56.6615,0.321,3.1883,6.3439,1.5549,5.4237,-237.5
2037.8428,11.9803,-0.0201,2.3559,91.5,161.2875,56.2779,0.2532,3.388,9.3906,1.5539,7.7451,-236.625
2037.9952,11.9776,-0.0107,2.526,80.9,141.5272,55.876,0.1455,3.5202,16.4948,1.6804,12.6756,-237.5
2038.1476,11.9776,-0.0083,2.6069,69.95,114.6354,51.3581,0.1058,3.5392,35.781,87.5487,26.0329,-235.375
2038.3,11.9731,-0.0115,2.6091,59.3,106.6574,46.8824,0.096,3.5642,28.773,44.3224,22.5616,-232.0
2038.4524,11.9776,-0.009,2.5913,62.7,116.6718,48.6727,0.1204,3.49,24.4572,11.9993,19.8815,-235.125
2038.6048,11.9825,-0.0089,2.5633,64.2,128.6006,51.5385,0.1618,3.5581,22.0334,12.4564,18.5314,-235.5
2038.7572,11.9748,-0.0106,2.5219,67.7,133.1751,53.0731,0.1939,3.428,16.0202,26.041,14.0045,-238.0625
2038.9096,11.9748,-0.0062,2.467,81.75,153.6377,51.7943,0.2355,3.328,8.6857,32.0788,7.7955,-239.8125
2039.062,11.9825,-0.0079,2.3758,92.8,166.0011,53.3466,0.2757,3.1517,6.1706,32.7172,5.6078,-239.8125
2039.2144,11.9776,-0.0136,2.2965,98.7,193.396,58.7175,0.3,3.0983,4.9334,2.5095,4.6034,-239.4375
2039.3668,11.9803,-0.0136,2.2509,104.2,205.4944,60.292,0.3131,3.0675,3.6931,2.3705,3.5628,-236.5
2039.5192,11.9825,-0.0069,2.2542,102.6,207.9336,63.7511,0.3324,3.146,3.6334,2.9913,3.5157,-237.25
2039.6716,11.9776,-0.0089,2.2677,102.7,211.8953,66.2823,0.3794,3.2072,3.7658,2.9643,3.6641,-234.8125
2039.824,11.9776,-0.0078,2.288,104.4,220.6684,72.7428,0.42,3.3165,3.947,2.8293,3.8552,-233.6875
2039.9764,11.9731,-0.0067,2.2987,104.5,227.667,73.0766,0.4165,3.3327,4.3706,3.0165,4.1954,-234.4375
2040.1288,11.9876,-0.0094,2.2839,105.6,228.779,69.1609,0.3991,3.1923,4.7469,2.9483,4.4818,-236.625
2040.2812,11.9731,-0.0135,2.2382,107.2,231.0519,59.3636,0.3759,2.9209,5.1109,2.5493,4.6735,-237.5
2040.4336,11.9748,-0.0163,2.198,107.2,228.5495,55.936,0.3484,2.7247,5.5707,1.4004,4.8806,-238.1875
2040.586,11.9776,-0.0189,2.1717,107.6,227.5169,53.7202,0.3594,2.6714,5.5457,1.3609,4.7175,-239.125
2040.7384,11.9825,-0.0176,2.1735,107.65,217.5638,56.2587,0.3594,2.743,5.1571,1.3622,4.3569,-241.375
2040.8908,11.9803,-0.0161,2.1831,108.0,207.798,52.6781,0.3973,2.915,4.6594,1.5123,3.9602,-242.6875
2041.0432,11.9803,-0.0165,2.2171,107.4,206.4848,52.6781,0.3765,3.1356,4.1828,1.5059,3.6549,-241.125
2041.1956,11.9831,-0.0129,2.2628,107.1,210.6635,58.2705,0.3929,3.3288,3.9992,1.8872,3.5436,-238.875
2041.348,11.9782,-0.0114,2.3003,106.1,210.1416,62.7783,0.3556,3.4013,3.8469,2.2124,3.4086,-236.6875
2041.5004,11.9831,-0.0101,2.3013,106.3,216.329,68.7821,0.3726,3.2901,3.4966,3.2245,3.1673,-236.5
2041.6528,11.9876,-0.0126,2.2849,106.3,221.5863,67.2728,0.3511,3.2575,3.2034,3.1138,2.9015,-233.6875
2041.8052,11.9914,-0.0122,2.2814,106.1,223.1752,69.4201,0.363,3.2022,3.0302,3.1691,2.7417,-234.25
2041.9576,11.9766,-0.0134,2.2792,106.7,229.3938,71.1087,0.3904,3.276,2.9682,3.117,2.6999,-237.4375
2042.11,12.007,-0.0097,2.3004,107.3,238.9976,78.7494,0.3832,3.3909,2.9279,2.7474,2.6449,-240.4375
2042.2624,11.9979,-0.0098,2.3217,107.65,234.6028,80.5637,0.3822,3.5254,2.9236,3.0163,2.6383,-243.75
2042.4148,12.0066,-0.0118,2.3355,108.0,233.5088,82.4819,0.3574,3.4663,2.9732,3.5924,2.6648,-245.375
2042.5672,12.0108,-0.0135,2.3321,106.75,233.6823,78.9052,0.371,3.3749,3.0313,3.6149,2.7167,-244.5
2042.7196,12.0135,-0.0165,2.3214,106.6,237.9825,80.7938,0.3733,3.267,2.9689,3.6334,2.6421,-244.3125
2042.872,12.0092,-0.0179,2.3202,107.1,228.5337,79.8952,0.4044,3.4917,2.9751,3.2154,2.6517,-244.3125
2043.0244,12.0163,-0.0185,2.3221,107.85,236.4663,80.6904,0.4245,3.6883,2.8949,3.1653,2.5577,-243.8125
2043.1768,12.0062,-0.0152,2.3184,108.6,240.6893,78.8962,0.439,3.7134,2.845,3.1796,2.5091,-242.5625
2043.3292,12.0212,-0.0137,2.3054,108.45,241.536,77.7767,0.4462,3.6429,2.8734,3.0133,2.5255,-242.25
2043.4816,12.0062,-0.015,2.3011,107.8,244.1496,76.7537,0.4233,3.5116,2.8263,2.4677,2.492,-245.75
2043.634,12.0212,-0.0138,2.3058,107.8,246.4087,77.9466,0.4428,3.5637,2.7626,3.3928,2.4297,-247.0625
2043.7864,12.0108,-0.0093,2.3245,108.5,245.6951,77.0235,0.4274,3.6254,2.799,3.402,2.457,-248.4375
2043.9388,12.0007,-0.0106,2.3282,108.1,243.5013,78.8733,0.4656,3.6671,2.7576,3.3751,2.4261,-248.4375
2044.0912,12.0186,-0.0124,2.3289,109.0,239.7162,80.2419,0.4371,3.6066,2.7198,3.4487,2.3862,-249.8125
2044.2436,12.0108,-0.0105,2.3313,110.9,239.909,82.6151,0.4402,3.5922,2.7256,3.4557,2.3853,-251.3125
2044.396,12.0092,-0.011,2.327,110.55,240.4467,81.6605,0.3858,3.5681,2.7805,3.5013,2.4307,-251.25
2044.5484,12.0135,-0.0143,2.3224,110.2,240.7664,80.666,0.3946,3.4558,2.8705,3.3111,2.4936,-249.8125
2044.7008,12.0209,-0.0109,2.3126,107.8,240.7509,79.4731,0.357,3.1142,2.9271,3.3137,2.525,-250.25
2044.8532,12.004,-0.0118,2.2929,107.75,239.1184,74.7416,0.3694,2.9823,2.8545,3.4424,2.4633,-248.8125
2045.0056,12.0108,-0.0114,2.278,106.3,236.8274,69.3785,0.3705,3.0221,2.8422,3.5042,2.4555,-247.375
2045.158,12.066,-0.0157,2.2752,106.4,231.0522,67.9424,0.3973,3.3601,2.864,2.4382,2.4594,-247.0625
2045.3104,12.0817,-0.0163,2.2948,107.2,230.7728,76.927,0.4041,3.652,2.8378,2.8185,2.4485,-250.0
2045.4628,12.1193,-0.0157,2.3173,108.65,236.0627,79.5763,0.412,3.7379,2.9968,3.735,2.5712,-251.9375
2045.6152,12.1351,-0.0132,2.3296,108.7,239.4279,77.5758,0.3729,3.6751,3.0696,3.778,2.6303,-252.5625
2045.7676,12.1482,-0.0133,2.3283,108.8,234.6506,71.6333,0.3599,3.3856,3.0132,3.4198,2.5921,-253.0625
2045.92,12.133,-0.0109,2.3166,106.05,233.1761,71.3775,0.3508,3.3143,3.0077,3.3778,2.5913,-250.625
2046.0724,12.1351,-0.0105,2.309,105.4,230.901,71.8318,0.372,3.3128,2.9408,2.9394,2.5205,-249.5625
2046.2248,12.1269,-0.014,2.2947,106.6,229.3806,73.0096,0.4086,3.4513,2.9708,2.8481,2.5258,-248.3125
2046.3772,12.1038,-0.014,2.3025,107.75,228.6154,75.2837,0.4142,3.4675,3.0037,2.9027,2.5458,-244.5
2046.5296,12.0799,-0.0136,2.3088,107.6,233.3103,76.5741,0.4215,3.4004,2.9738,3.2345,2.5234,-245.0625
2046.682,12.0522,-0.0147,2.3046,107.4,237.1595,76.9881,0.3658,3.2411,2.84,3.2105,2.4076,-244.25
2046.8344,12.047,-0.0112,2.284,107.4,235.9256,73.0517,0.3352,3.2088,2.7708,3.1579,2.3396,-246.5
2046.9868,12.0384,-0.0061,2.2684,107.9,233.5525,70.5983,0.3495,3.2357,2.7367,2.9708,2.341,-249.5625
2047.1392,12.0577,-0.0077,2.2813,107.4,226.1302,69.0459,0.4007,3.4363,2.7986,2.8108,2.3903,-248.75
2047.2916,12.1864,-0.0058,2.316,106.5,227.5888,74.9283,0.4439,3.4089,2.9984,3.7695,2.5457,-250.4375
2047.444,12.2347,-0.0025,2.3515,106.0,227.3032,77.3788,0.4149,3.3912,3.0994,3.2618,2.6282,-251.0625
2047.5964,12.515,-0.0063,2.3575,105.0,217.0784,75.985,0.4122,3.3878,2.9774,3.2882,2.5275,-251.5625
2047.7488,13.684,-0.0119,2.3491,105.65,233.2113,72.0209,0.3784,3.486,2.7528,2.9912,2.3375,-251.5625
2047.9012,13.6796,-0.0076,2.3293,108.6,254.0262,70.8525,0.4352,3.5503,2.5191,2.958,2.1422,-250.6875
2048.0536,13.559,-0.004,2.2976,108.25,272.0522,70.4185,0.4236,3.6031,2.421,3.0946,2.0691,-249.625
2048.206,12.6579,0.0017,2.2564,107.2,271.051,73.2604,0.4484,3.8828,2.3443,1.5152,1.9943,-249.5
2048.3584,12.2063,0.0052,2.2372,108.5,266.6397,71.4494,0.4186,4.2524,2.2617,0.7956,1.9411,-247.4375
2048.5108,12.126,0.0035,2.2228,110.05,251.9473,69.1501,0.4288,4.3935,2.3794,0.9589,2.0585,-247.5
2048.6632,12.1158,0.0016,2.2345,106.3,209.2901,66.6918,0.399,4.0061,2.5734,0.8685,2.2277,-248.4375
2048.8156,12.0918,0.0,2.2578,104.85,207.3637,67.7871,0.3439,3.5244,2.8354,2.9991,2.4417,-248.375
2048.968,12.0986,-0.0053,2.2949,104.9,196.2805,73.8198,0.3347,3.4592,3.1446,3.4628,2.7078,-250.3125
2049.1204,12.1711,-0.0089,2.3291,103.0,189.6969,78.4233,0.3589,3.6103,3.0808,3.4941,2.6754,-251.1875
2049.2728,12.2022,-0.0036,2.3455,103.4,195.6445,86.4483,0.4199,3.8274,2.863,3.2099,2.4677,-249.25
2049.4252,12.2547,-0.0052,2.3197,108.1,212.4106,83.3726,0.4051,3.7089,2.6723,0.7192,2.3073,-249.0
2049.5776,12.5069,-0.0105,2.3065,107.0,221.0912,82.8611,0.4013,3.6387,2.68,1.0775,2.3155,-249.25
2049.73,12.147,-0.009,2.3177,108.4,219.1114,79.5363,0.3791,3.6029,2.698,2.0777,2.3169,-249.625
2049.8824,12.1103,-0.0065,2.3368,101.7,215.1153,79.0347,0.3918,3.8509,2.9042,3.7658,2.4758,-247.0625
2050.0348,12.1278,-0.0117,2.3312,102.2,212.1081,75.582,0.3998,3.6153,3.0436,3.3921,2.6007,-247.5625
2050.1872,12.1683,-0.0176,2.3196,102.6,206.6813,75.582,0.4073,3.507,2.9608,2.8704,2.5578,-247.5625
2050.3396,12.1995,-0.015,2.3296,103.7,219.0925,78.4479,0.4221,3.3484,2.8816,3.5228,2.5084,-250.25
2050.492,12.2664,-0.0126,2.34,105.2,221.8866,78.0642,0.3982,3.4735,2.8154,3.5433,2.4789,-250.125
2050.6444,12.2734,-0.0098,2.3555,106.7,233.6298,74.3558,0.3949,3.4479,2.7451,3.739,2.4214,-251.125
2050.7968,12.263,-0.0092,2.3695,108.95,241.2832,72.5892,0.3902,3.4788,2.6894,3.5534,2.3756,-251.9375
2050.9492,12.2651,-0.0015,2.3734,110.7,242.4136,75.2455,0.4114,3.5275,2.6049,3.3964,2.3092,-251.5625
2051.1016,12.2896,-0.001,2.3609,109.5,242.0787,77.2915,0.4411,3.5948,2.5903,3.3559,2.3038,-252.0
2051.254,12.2817,-0.0052,2.347,108.1,240.3591,79.3236,0.4252,3.7556,2.6141,3.3819,2.3466,-251.0625
2051.4064,12.182,-0.0054,2.3501,106.75,239.4866,79.8642,0.4147,3.7102,2.7388,3.2821,2.4387,-250.5625
2051.5588,12.2284,0.0051,2.3285,104.85,224.4102,80.6314,0.3894,3.9107,2.7475,3.4347,2.4292,-251.5625
2051.7112,12.2208,-0.0058,2.3284,97.6,211.0811,80.2204,0.3869,4.0236,2.796,3.5935,2.4765,-252.75
2051.8636,12.2438,-0.0068,2.3634,92.7,209.466,75.0015,0.3621,4.8432,2.9801,3.5989,2.629,-252.9375
2052.016,12.301,0.0043,2.4691,90.5,213.8444,69.5028,0.3176,4.6448,3.2824,1.4527,2.8629,-251.3125
2052.1684,12.0836,0.008,2.4804,89.15,213.8216,64.989,0.3159,4.1261,3.3863,8.5102,2.9094,-248.875
2052.3208,12.0605,-0.0094,2.3987,89.3,215.4328,68.6853,0.3424,3.6988,3.4733,3.5468,2.9706,-247.9375
2052.4732,12.0633,-0.0091,2.3436,94.25,217.7214,73.4444,0.3864,3.4309,3.1889,3.3202,2.7951,-249.8125
2052.6256,12.066,-0.0099,2.3146,99.8,224.6593,76.8971,0.4069,3.3953,2.8968,2.9323,2.5744,-250.6875
2052.778,12.0734,-0.01,2.3207,104.3,227.4561,75.4917,0.3859,3.405,2.9802,3.0323,2.6582,-250.625
2052.9304,12.0659,-0.0117,2.3289,103.75,227.204,75.3362,0.3858,3.4337,3.0623,3.1523,2.7385,-252.9375
2053.0828,12.066,-0.0136,2.3318,103.2,220.8986,80.4837,0.3582,3.4629,3.1503,3.2096,2.8188,-250.5
2053.2352,12.0702,-0.0145,2.3405,104.6,221.9911,84.7492,0.3672,3.5295,3.2294,3.2102,2.8854,-248.1875
2053.3876,12.066,-0.0127,2.3484,105.15,225.2099,88.8413,0.3588,3.7543,3.2712,3.4653,2.9187,-246.25
2053.54,12.0734,-0.0112,2.3523,105.3,227.3372,86.4249,0.3658,3.8041,3.303,3.8525,2.9328,-245.375
2053.6924,12.0467,-0.0091,2.3482,106.15,230.9637,80.7396,0.3789,3.7163,3.3163,3.9876,2.9367,-243.5
2053.8448,12.0341,-0.0117,2.3202,105.3,230.3488,76.0042,0.3714,3.5963,3.3392,2.9384,2.9454,-244.5
2053.9972,12.0034,-0.0109,2.2906,105.4,227.5524,70.9712,0.3804,3.3603,3.3099,2.695,2.8903,-246.375
2054.1496,12.0108,-0.0093,2.2531,105.55,223.0527,70.0052,0.3581,3.2148,3.0386,2.1082,2.5973,-245.25
2054.302,12.0014,-0.0069,2.2374,105.3,217.7095,70.0052,0.3779,3.1502,3.141,2.0812,2.6744,-246.625
2054.4544,12.0356,-0.0046,2.2602,105.35,213.5507,70.7436,0.3592,3.3486,3.2824,2.1625,2.7901,-249.125
2054.6068,12.1249,0.0025,2.3122,106.1,216.7976,75.5459,0.3642,3.6442,3.4363,3.55,2.9282,-247.9375
2054.7592,12.1545,0.0046,2.3548,105.5,217.5791,78.5003,0.343,3.5285,3.4582,3.5635,2.9835,-248.375
2054.9116,12.1941,0.0012,2.3515,105.2,223.189,81.244,0.3587,3.6294,3.4183,3.4628,2.9606,-244.25
2055.064,12.1932,-0.0068,2.3356,104.4,221.5482,78.4307,0.3535,3.5412,3.3042,3.2802,2.8832,-240.5
2055.2164,12.1884,-0.0135,2.3226,105.25,222.6277,72.3748,0.3729,3.72,3.1962,2.9983,2.8167,-241.3125
2055.3688,12.2122,-0.0137,2.3336,105.3,226.7738,74.1356,0.3703,3.5985,3.1681,3.1647,2.8215,-242.0
2055.5212,12.2208,-0.0101,2.3429,105.6,228.0389,78.2304,0.3844,3.5642,3.1859,3.6249,2.831,-243.0
2055.6736,12.2007,-0.0145,2.3368,105.1,227.2469,79.9005,0.3646,3.5192,3.2237,3.5288,2.8593,-245.5
2055.826,12.2284,-0.0102,2.3342,105.0,227.621,77.5987,0.3533,3.6841,3.1572,3.1706,2.837,-245.0625
2055.9784,12.2153,-0.0053,2.3446,105.3,228.8571,78.0759,0.3547,3.5967,3.1035,3.1995,2.7955,-243.1875
2056.1308,12.2103,-0.0076,2.3462,105.7,228.8307,80.9653,0.3719,3.637,3.1532,3.363,2.8426,-243.75
2056.2832,12.2133,-0.009,2.3538,106.5,231.5291,79.9423,0.3899,3.5822,3.21,3.2919,2.8939,-245.375
2056.4356,12.2256,-0.0069,2.3537,106.1,227.9992,78.6578,0.4075,3.69,3.2001,3.2792,2.8815,-246.4375
2056.588,12.1492,-0.0135,2.3312,105.95,230.7777,76.0274,0.4001,3.6163,3.186,3.1222,2.8859,-242.75
2056.7404,12.1222,-0.0142,2.3115,105.05,228.3287,79.5001,0.3875,3.483,3.1871,2.574,2.8709,-239.0
2056.8928,12.1379,-0.0154,2.2874,105.7,227.3131,80.4553,0.3513,3.4044,3.0606,3.1266,2.758,-239.375
2057.0452,12.1536,-0.0137,2.2961,107.05,227.101,79.5857,0.3705,3.4849,3.0264,2.9853,2.7305,-240.5
2057.1976,12.2153,-0.0102,2.3156,107.2,230.2026,78.181,0.379,3.5636,3.1755,2.7764,2.8633,-242.5625
2057.35,12.2402,-0.0057,2.3384,107.3,230.2484,78.1524,0.3998,3.5664,3.3527,3.5718,3.044,-242.125
2057.5024,12.2347,-0.0094,2.3361,106.7,231.8359,85.1856,0.3868,3.6253,3.864,2.7932,3.4644,-241.25
2057.6548,12.1521,-0.0101,2.3142,105.1,231.4544,82.5828,0.3656,3.4546,4.2192,2.7822,3.7661,-240.0625
2057.8072,12.066,-0.0138,2.2777,103.85,229.7963,73.1779,0.3336,3.1812,4.5237,2.1005,3.9554,-237.6875
2057.9596,12.0163,-0.0171,2.2352,103.7,222.2785,61.7969,0.2833,2.8433,4.8248,1.7924,4.139,-236.875
2058.112,11.9876,-0.0166,2.2102,103.3,214.3248,55.7839,0.286,2.677,5.2985,1.5758,4.5133,-234.75
2058.2644,11.9859,-0.0116,2.2131,104.2,208.9755,57.9333,0.312,2.7241,5.5279,1.6399,4.8005,-233.875
2058.4168,11.9803,-0.0117,2.237,103.9,206.4211,61.7696,0.3526,2.9582,5.6529,1.7339,4.9187,-229.9375
2058.5692,12.0005,-0.0074,2.2704,103.55,206.5008,65.0119,0.364,3.047,5.6263,2.5322,4.88,-229.125
2058.7216,12.008,-0.0057,2.2708,103.9,208.2624,64.1351,0.3583,2.9394,5.4948,2.68,4.8028,-228.0625
2058.874,12.0108,-0.0043,2.2488,104.85,210.8831,62.4727,0.3595,2.8951,5.74,1.7035,4.9945,-225.5625
2059.0264,12.0384,-0.0066,2.2268,106.2,213.0625,61.398,0.348,2.8451,6.1424,1.5265,5.2959,-228.375
2059.1788,11.9813,-0.003,2.2258,106.05,214.9539,62.5136,0.364,2.8098,6.4949,2.2597,5.4661,-232.1875
2059.3312,11.9721,-0.0009,2.2309,105.4,212.8998,59.5724,0.3564,2.7117,7.071,1.7065,5.7515,-232.5
2059.4836,11.9841,0.0003,2.2298,105.0,205.4891,54.4226,0.3665,2.7662,8.1435,1.5189,6.5144,-231.5625
2059.636,11.9693,-0.0047,2.233,104.2,205.3993,51.8959,0.3479,2.9496,7.7497,1.418,6.3244,-228.3125
2059.7884,11.9721,-0.0083,2.2339,103.8,207.5584,52.9189,0.3385,2.9677,7.1638,1.9954,5.9531,-226.75
2059.9408,11.9679,-0.0086,2.2392,104.75,207.9802,55.0835,0.3467,2.8251,7.3508,1.5223,6.0976,-225.1875
2060.0932,11.9766,-0.0125,2.2303,104.8,208.0151,55.4255,0.3508,2.7115,7.5109,1.6959,6.2929,-224.125
2060.2456,11.9721,-0.0206,2.2267,104.7,209.6332,57.1253,0.3498,2.5749,6.9648,1.7812,5.8092,-222.8125
2060.398,11.9776,-0.0233,2.2241,104.45,207.8525,59.2747,0.3291,2.6689,6.7434,1.8842,5.6151,-224.125
2060.5504,11.9611,-0.0227,2.2225,103.8,208.1657,57.7211,0.3147,2.7334,6.5211,1.6119,5.4584,-223.125
2060.7028,11.9849,-0.0256,2.2151,103.75,206.8881,57.6428,0.3589,2.9339,5.9506,1.5192,5.0927,-225.625
2060.8552,11.9776,-0.0195,2.2083,104.2,206.69,59.2557,0.3898,3.2776,5.1788,1.6331,4.5657,-226.4375
2061.0076,11.9911,-0.0131,2.232,105.05,211.3969,61.3024,0.4175,3.6946,4.8981,1.6818,4.371,-225.75
2061.16,12.0384,-0.0093,2.2594,105.0,218.6047,65.6957,0.4066,4.1005,4.8993,2.2689,4.432,-223.5625
2061.3124,12.0624,0.0007,2.2952,106.1,226.8545,70.4498,0.3842,3.8692,4.9051,3.0763,4.5617,-221.5
2061.4648,12.0539,0.0042,2.2956,108.05,231.727,72.2608,0.3952,3.9354,4.9714,4.3511,4.6813,-219.625
2061.6172,12.066,-0.0045,2.2794,105.7,235.9082,68.2049,0.3923,3.619,4.9173,3.7708,4.5729,-222.6875
2061.7696,12.0479,-0.0088,2.2561,104.45,228.9812,62.9126,0.393,3.3654,4.806,2.4006,4.4031,-221.6875
2061.922,11.9582,-0.0078,2.2476,105.3,224.2298,60.4806,0.3685,3.0411,4.6909,1.745,4.2619,-219.5625
2062.0744,11.955,-0.0159,2.2181,104.8,212.1882,59.3073,0.3405,3.0754,5.4417,1.3295,4.7606,-220.0
2062.2268,11.9555,-0.0157,2.238,104.95,200.1369,60.2288,0.3484,3.0193,6.4606,1.4579,5.4507,-222.375
2062.3792,11.955,-0.012,2.2448,104.6,201.4962,62.0637,0.3388,2.9477,6.9814,1.661,5.7935,-223.25
2062.5316,11.9602,-0.0091,2.2433,104.35,203.6356,60.0337,0.3332,2.8019,7.6546,3.2017,6.286,-224.625
2062.684,11.9576,-0.0086,2.2245,104.1,203.9138,56.9877,0.3283,2.954,9.068,1.8215,7.3235,-225.9375
2062.8364,11.9638,-0.0075,2.2196,104.2,205.087,52.6889,0.3362,3.0472,9.6675,1.5639,7.7914,-227.5625
2062.9888,11.9483,-0.0054,2.2229,106.05,202.9547,53.9131,0.3431,3.0572,10.1429,1.5663,8.0717,-226.75
2063.1412,11.9602,-0.005,2.2178,106.4,198.7211,50.8875,0.3407,2.9274,12.3779,1.5768,9.4093,-222.1875
2063.2936,11.9582,-0.0055,2.2134,106.1,197.2312,53.4145,0.317,2.8347,15.4952,1.6271,11.1952,-218.5625
2063.446,11.955,-0.0111,2.2046,106.2,199.025,51.9001,0.322,2.7549,15.101,1.6622,10.9522,-217.5
2063.5984,11.961,-0.0129,2.1987,105.95,202.3348,55.6173,0.3247,2.7638,13.8996,1.6165,10.3509,-218.6875
2063.7508,11.955,-0.0173,2.193,105.45,200.9961,53.5508,0.3498,2.7789,12.4452,1.4965,9.4644,-218.0625
2063.9032,11.955,-0.0201,2.1973,104.3,199.0616,52.5452,0.3501,2.8157,11.3069,1.4852,8.7494,-219.75
2064.0556,11.9582,-0.0213,2.2095,103.05,192.3558,52.5452,0.3289,2.8161,10.5296,1.7078,8.2148,-220.3125
2064.208,11.955,-0.0202,2.2279,102.1,190.1989,51.846,0.3086,2.9467,9.4148,1.7278,7.4469,-220.5625
