DEPTH,CALI,DENC,DENS,DTC,DTS_1,DTS_2,GR,NEUT,PEF,RDEP,RMIC,RSHAL
2552.5476,12.0414,0.019,2.3642,124.6468,217.9577,208.1484,91.2989,0.3867,,1.7772,2.1864,1.8333
2552.7,12.2132,0.0253,2.3474,117.2696,217.873,210.2692,90.9304,0.3753,,1.7894,1.6894,1.8293
2552.8524,12.0872,0.0198,2.3363,108.408,217.4241,210.6953,92.0983,0.3798,,1.779,1.5408,1.8411
2553.0048,12.0696,0.018,2.3544,106.1083,217.6591,221.6984,91.5313,0.3698,,1.7681,2.4733,1.8306
2553.1572,12.0994,0.0169,2.3709,105.8572,217.2193,218.5169,91.9862,0.3735,,1.7552,3.0115,1.8257
2553.3096,12.1008,0.027,2.3327,105.8537,217.1995,215.8668,89.9658,0.3796,,1.7481,3.1496,1.8285
2553.462,12.1147,0.0382,2.2613,105.9824,217.6729,214.2927,92.1312,0.3808,,1.7181,3.1891,1.8124
2553.6144,12.1143,0.0784,2.2263,106.359,218.1673,214.1142,91.3401,0.377,,1.6785,2.3903,1.7853
2553.7668,12.1143,0.1131,2.2534,106.3703,219.0381,213.6202,87.5191,0.3709,,1.6855,1.6737,1.7887
2553.9192,12.1094,0.1298,2.3251,106.1092,226.7107,206.2155,86.5824,0.3827,,1.6796,2.6445,1.7856
2554.0716,12.3002,0.1289,2.4109,105.8124,218.7707,184.0921,85.0486,0.3883,,1.6904,2.8921,1.7961
2554.224,12.9714,0.1249,2.4732,104.897,214.3997,178.6047,84.87,0.3757,,1.7081,2.3651,1.8145
2554.3764,13.0937,0.1098,2.4671,104.637,212.3599,177.3945,86.6324,0.3604,,1.6895,1.4945,1.8031
2554.5288,12.9007,0.1108,2.4406,104.5006,214.9401,174.0511,90.6989,0.35,,1.6908,2.2577,1.8129
2554.6812,12.3784,0.1185,2.3939,105.0095,215.7433,178.8668,92.1648,0.3607,,1.681,2.1277,1.8101
2554.8336,12.1724,0.1218,2.3542,106.0821,216.9218,195.1548,91.9092,0.3635,,1.6762,1.5595,1.7883
2554.986,12.2754,0.1245,2.3313,106.6262,222.1668,219.9624,93.3488,0.3669,,1.6378,1.645,1.7671
2555.1384,12.2837,0.125,2.3299,107.0434,225.4488,224.821,94.3892,0.3709,,1.6359,1.3249,1.7606
2555.2908,12.2931,0.1164,2.3087,106.9934,226.8724,225.0326,93.8587,0.3876,,1.6265,1.3638,1.7533
2555.4432,12.3012,0.1136,2.3007,107.1667,224.8173,217.9523,94.5574,0.3918,,1.6334,1.4763,1.7593
2555.5956,12.5381,0.1069,2.2985,108.0477,222.9148,214.1498,94.33,0.3928,,1.6265,1.1704,1.749
2555.748,12.3514,0.0856,2.3063,108.1937,223.1614,213.5044,92.7024,0.3857,,1.6219,1.5296,1.7482
2555.9004,12.1684,0.0632,2.3122,106.9364,227.5891,212.3603,90.5346,0.3837,,1.7323,1.5899,1.8361
2556.0528,12.0859,0.0645,2.3431,105.604,226.2145,205.8971,86.4133,0.3696,,1.8737,1.6477,1.9777
2556.2052,12.1102,0.0596,2.3414,102.412,222.7108,197.7368,80.3843,0.3533,,1.8771,1.5377,1.9834
2556.3576,12.5092,0.0501,2.3262,101.7755,217.7817,195.2893,82.8429,0.3462,,1.8788,1.8122,1.9795
2556.51,12.1387,0.0768,2.3485,101.4334,210.063,194.5442,85.431,0.3577,,1.8768,1.2099,1.9885
2556.6624,12.1617,0.0901,2.3889,102.5983,212.4242,198.0269,88.1012,0.381,,1.8065,1.4562,1.9284
2556.8148,12.154,0.0706,2.397,103.538,214.4148,202.289,95.2414,0.3788,,1.6411,1.2996,1.7728
2556.9672,12.2592,0.065,2.4006,106.037,215.3322,198.9996,95.2202,0.378,,1.6425,2.0026,1.7818
2557.1196,12.1933,0.0777,2.3767,106.449,220.0518,201.9188,88.8023,0.3695,,1.6457,1.7514,1.7735
2557.272,12.5681,0.0786,2.3262,106.463,224.1613,202.4998,88.8373,0.3691,,1.6435,2.1257,1.7754
2557.4244,12.6733,0.1018,2.3089,106.6981,222.7194,199.6719,89.3525,0.3731,,1.6424,4.2764,1.7754
2557.5768,12.6311,0.1322,2.3026,105.9883,221.8843,208.7504,89.2805,0.3696,,1.6646,3.2208,1.8045
2557.7292,12.1603,0.1491,2.2935,106.1988,220.9926,202.6679,90.4341,0.3767,,1.6592,1.0724,1.796
2557.8816,12.2614,0.155,2.2961,106.7594,222.3737,207.9518,91.1792,0.3711,,1.6502,1.0629,1.7965
2558.034,12.1495,0.1424,2.3014,106.3395,226.6648,208.2293,91.0757,0.38,,1.6543,1.1115,1.7941
2558.1864,12.1482,0.1325,2.3205,106.8685,223.9166,213.7435,90.3561,0.3892,,1.6571,1.0503,1.8038
2558.3388,12.1549,0.1148,2.3115,106.9335,227.5262,207.4601,89.9827,0.3805,,1.656,1.0874,1.7959
2558.4912,12.1427,0.0966,2.2993,106.7577,225.8335,207.6936,86.6141,0.3688,,1.6689,1.2538,1.7966
2558.6436,12.5966,0.0915,2.2848,106.0946,223.6851,208.3352,87.5946,0.3597,,1.676,1.3154,1.8029
2558.796,12.5896,0.0948,2.2603,105.7346,228.1772,208.7159,92.9204,0.3761,,1.6864,1.1976,1.7982
2558.9484,12.12,0.1008,2.2312,105.8353,223.6323,212.4207,93.3695,0.3821,,1.6782,1.1588,1.8055
2559.1008,12.1387,0.116,2.2251,105.2659,217.1434,208.3197,92.0936,0.3673,,1.7194,1.2195,1.8272
2559.2532,12.1344,0.1379,2.2503,105.1982,215.9858,208.1267,89.2608,0.3413,,1.8105,1.4431,1.8846
2559.4056,12.1698,0.1463,2.2745,105.5899,216.0385,207.2275,87.3676,0.3265,,1.8247,1.3243,1.9111
2559.558,12.3493,0.1752,2.3211,105.3476,216.8788,210.4767,89.9996,0.3396,,1.8333,0.9078,1.9069
2559.7104,13.0644,0.1962,2.3465,105.7917,215.0625,203.8022,90.1587,0.359,,1.8189,0.8595,1.8976
2559.8628,13.2056,0.2069,2.3531,106.3101,212.8365,210.3266,86.6427,0.3774,,1.7477,0.8512,1.8437
2560.0152,13.2012,0.2117,2.3465,106.2784,212.0202,216.9939,91.0633,0.3943,,1.639,0.8663,1.7462
2560.1676,12.7158,0.2015,2.3311,107.6749,214.3398,214.6551,91.7791,0.3845,,1.5977,1.0283,1.6925
2560.32,12.5813,0.1554,2.2997,108.068,218.2802,222.9246,92.1446,0.382,,1.5961,1.1247,1.6972
2560.4724,13.1285,0.1263,2.2964,108.894,225.5772,227.0422,91.684,0.3778,,1.5983,1.1071,1.6997
2560.6248,13.3586,0.1006,2.3008,109.3631,224.7626,234.8999,93.0173,0.3945,,1.6021,1.0919,1.6981
2560.7772,12.5517,0.0814,2.3038,108.9696,230.7188,239.8091,95.2436,0.3987,,1.6099,1.0608,1.7038
2560.9296,12.3161,0.0599,2.2978,108.7244,227.8237,243.5371,96.6454,0.397,,1.622,1.1422,1.7022
2561.082,12.7845,0.08,2.3188,108.4542,227.9022,246.6135,93.8454,0.4074,,1.6301,1.5393,1.706
2561.2344,12.5749,0.1049,2.3201,108.2772,226.3538,244.4498,90.272,0.4042,,1.6293,1.6664,1.7088
2561.3868,12.0558,0.1142,2.3159,108.0158,221.8174,242.3181,93.0665,0.3968,,1.6266,1.2759,1.6946
2561.5392,12.0547,0.1083,2.3181,108.3763,226.7001,240.5783,93.6255,0.3881,,1.5954,0.959,1.6676
2561.6916,12.0493,0.1385,2.3503,108.2161,231.446,238.1658,92.2542,0.3897,,1.6191,1.0203,1.6673
2561.844,12.2863,0.1373,2.3221,108.1974,231.7348,237.3595,91.1927,0.3812,,1.6194,1.2914,1.6673
2561.9964,12.6468,0.1232,2.2654,108.081,232.4323,233.0902,85.8649,0.3678,,1.6204,1.1057,1.668
2562.1488,12.4975,0.1242,2.2334,107.8503,227.2996,223.2814,88.4481,0.3808,,1.6087,0.9599,1.6583
2562.3012,12.5616,0.1383,2.2335,107.3779,231.5435,234.0999,91.7609,0.3833,,1.5861,1.3971,1.6305
2562.4536,12.2809,0.1176,2.2085,107.0189,218.6025,234.9133,91.5991,0.3953,,1.5542,1.8162,1.5978
2562.606,12.7202,0.1125,2.2169,107.3497,220.7298,234.3793,91.2871,0.3883,,1.5475,1.0839,1.597
2562.7584,12.7317,0.1155,2.231,107.3625,228.9257,237.1909,91.7964,0.3986,,1.5447,1.1251,1.5963
2562.9108,13.0124,0.1234,2.2301,107.77,232.0059,241.1773,92.0092,0.3841,,1.5525,1.87,1.594
2563.0632,13.4705,0.133,2.213,108.5558,234.5717,232.7254,89.8239,0.3724,,1.526,4.6418,1.5675
2563.2156,13.4988,0.156,2.2124,108.8924,232.1772,235.4094,90.131,0.3742,,1.4994,3.2338,1.5521
2563.368,12.6925,0.1756,2.2411,109.5872,232.6561,241.4306,91.269,0.3748,,1.4918,1.138,1.5488
2563.5204,12.5774,0.1853,2.2807,109.9342,234.1272,240.4904,91.6247,0.3755,,1.4894,1.2134,1.5431
2563.6728,12.4882,0.19,2.3038,109.9538,233.0748,247.2323,92.5276,0.3823,,1.4834,1.4731,1.5503
2563.8252,12.6448,0.1833,2.2995,109.7286,235.8583,241.276,89.4553,0.386,,1.5256,1.7619,1.5638
2563.9776,12.7304,0.1725,2.2738,109.635,229.5412,249.1013,90.8334,0.3878,,1.5311,1.7352,1.5555
2564.13,12.835,0.163,2.2441,109.1167,224.9227,245.9865,93.054,0.377,,1.5211,1.4015,1.5504
2564.2824,12.6803,0.1452,2.1839,108.9392,226.6259,247.1748,95.3388,0.3819,,1.4848,0.8028,1.5281
2564.4348,13.2449,0.1195,2.1111,110.0296,227.3418,246.8442,94.9719,0.3994,,1.3836,0.6215,1.4229
2564.5872,12.9522,0.1105,2.0836,111.0341,231.9931,244.1886,92.0674,0.3969,,1.2408,0.5855,1.2889
2564.7396,12.8441,0.1126,2.1024,110.8178,237.3802,245.6388,89.9733,0.3971,,1.2742,0.5741,1.3124
2564.892,12.8076,0.1121,2.1608,110.849,237.1782,242.6759,90.2126,0.3795,,1.292,0.5555,1.3332
2565.0444,12.6153,0.1137,2.2067,111.0241,237.7142,251.2623,89.9638,0.3915,,1.3408,0.7347,1.3793
2565.1968,12.7561,0.1185,2.2413,111.3898,234.132,248.2722,89.7541,0.3876,,1.4619,1.7285,1.495
2565.3492,12.8001,0.1042,2.2287,111.0372,232.8829,250.3914,90.1873,0.3962,,1.4675,3.319,1.513
2565.5016,12.8133,0.0804,2.2412,111.2561,231.8522,254.027,89.8395,0.3831,,1.5081,2.7458,1.5417
2565.654,12.2145,0.0943,2.2909,110.032,231.8574,254.714,89.0561,0.3815,,1.5223,1.4541,1.553
2565.8064,12.2562,0.1066,2.284,108.9942,229.26,255.9323,88.6099,0.3703,,1.5485,1.199,1.584
2565.9588,12.6018,0.1002,2.2457,108.1083,229.4149,244.79,90.7772,0.3725,,1.5855,1.194,1.6162
2566.1112,12.7426,0.0953,2.2122,107.9071,226.8588,237.851,92.1896,0.3944,,1.555,1.1035,1.5853
2566.2636,12.7483,0.1199,2.2452,108.0042,227.3662,242.1971,89.6406,0.4083,,1.5486,1.1043,1.5825
2566.416,12.5468,0.103,2.2424,108.787,226.8971,243.4478,87.3006,0.4076,,1.5517,1.1908,1.5875
2566.5684,12.4738,0.0664,2.2534,108.8452,225.9261,244.9572,89.7168,0.3907,,1.5873,1.5978,1.6115
2566.7208,12.3865,0.0463,2.3048,109.1346,227.7323,243.0178,89.4542,0.3911,,1.6043,1.8348,1.6294
2566.8732,12.8698,0.0309,2.348,108.6448,226.9727,241.2146,90.6113,0.3945,,1.5996,1.5753,1.631
2567.0256,12.9836,0.0068,2.3296,108.1172,228.4405,240.9818,93.4797,0.3882,,1.5956,1.4959,1.6249
2567.178,13.1027,0.0084,2.2942,108.1182,230.9558,236.5812,91.0481,0.378,,1.5874,1.2159,1.6214
2567.3304,12.3649,0.0279,2.2502,108.4027,231.8475,241.9759,91.2567,0.3796,,1.5567,1.0298,1.5957
2567.4828,12.1197,0.0598,2.2377,108.5318,231.6557,243.5769,93.3394,0.3928,,1.5905,0.9758,1.6181
2567.6352,12.0439,0.0805,2.2468,109.1351,233.8745,245.1089,93.0454,0.3899,,1.6023,0.9765,1.6377
2567.7876,12.1387,0.102,2.275,108.9699,231.0312,244.4539,89.6801,0.3968,,1.604,1.0478,1.6414
2567.94,12.3201,0.1131,2.279,108.1492,227.7405,240.5517,85.6952,0.3911,,1.6012,1.4085,1.6447
2568.0924,12.2795,0.1099,2.2746,107.1387,227.1532,238.3687,87.4584,0.396,,1.6131,1.6905,1.6617
2568.2448,12.3134,0.1274,2.3041,106.87,227.0957,236.8104,85.1258,0.3801,,1.5802,1.3481,1.6208
2568.3972,12.1901,0.1558,2.3534,106.0739,228.9044,237.9061,84.6265,0.3762,,1.5553,2.0718,1.5912
2568.5496,12.1517,0.172,2.372,106.5894,229.1186,233.9505,86.119,0.38,,1.548,1.943,1.5896
2568.702,12.1643,0.1741,2.351,107.7447,234.8296,240.8141,87.8259,0.3974,,1.5427,1.7012,1.5845
2568.8544,12.3885,0.1775,2.3093,108.1628,236.5055,247.7255,90.8058,0.4027,,1.5292,1.3516,1.5712
2569.0068,12.6099,0.1646,2.2761,109.0995,241.7348,242.5104,90.1509,0.3959,,1.4903,1.3749,1.5438
2569.1592,12.2749,0.1658,2.2857,110.1362,238.6026,250.1084,89.6857,0.3871,,1.4842,1.6532,1.5561
2569.3116,12.683,0.1818,2.338,110.4569,236.0609,252.8672,91.1053,0.3824,,1.4947,1.4175,1.5548
2569.464,12.736,0.188,2.3614,110.0405,229.2052,250.3756,94.8771,0.3954,,1.4919,1.5831,1.5639
2569.6164,12.7374,0.1783,2.3465,109.6587,228.0054,245.6775,95.0232,0.396,,1.4936,2.2863,1.5643
2569.7688,12.7469,0.1581,2.3287,109.1893,228.2788,248.6138,94.7035,0.3949,,1.5049,2.0784,1.5905
2569.9212,12.2958,0.1387,2.3394,109.0541,227.3435,251.0355,92.5371,0.3816,,1.5339,1.7958,1.6349
2570.0736,12.2007,0.1062,2.3637,108.6311,227.3341,247.2991,91.7222,0.3647,,1.5232,1.2509,1.6319
2570.226,12.1509,0.0694,2.3743,108.228,221.9435,246.7959,94.3711,0.3484,,1.5224,1.7448,1.6299
2570.3784,12.1601,0.0306,2.3508,108.1769,236.2709,251.4511,96.0,0.3442,,1.5095,2.1525,1.6224
2570.5308,12.1587,0.0178,2.3189,108.688,234.1974,244.6235,96.8238,0.3539,,1.4635,2.1677,1.5859
2570.6832,12.2064,0.0153,2.2685,109.7211,240.3328,252.1645,94.5045,0.3814,,1.4278,1.8136,1.5577
2570.8356,12.4151,0.0248,2.2558,110.6529,251.0948,251.4784,92.5353,0.4023,,1.4389,1.2038,1.5741
2570.988,12.3025,0.0474,2.2685,110.8231,250.8388,251.9336,91.4183,0.417,,1.4654,1.7303,1.5931
2571.1404,12.1587,0.0847,2.3106,110.4517,246.3539,251.544,92.4547,0.4123,,1.4774,1.8348,1.6083
2571.2928,12.1601,0.1011,2.3077,109.9481,243.1043,237.1799,94.0433,0.4163,,1.4793,1.8743,1.6101
2571.4452,12.1825,0.1087,2.2968,109.6668,236.7282,226.8799,93.4852,0.4249,,1.5061,1.8668,1.6419
2571.5976,12.4263,0.1345,2.3292,107.1129,230.2929,224.9014,91.859,0.4308,,1.6115,1.7454,1.7479
2571.75,12.9041,0.154,2.3916,101.0783,226.5456,222.1938,80.2375,0.4099,,1.8231,1.5968,1.9457
2571.9024,12.9405,0.1704,2.4611,98.3699,195.2997,206.4888,77.8152,0.3568,,2.236,2.2942,2.3136
2572.0548,13.0459,0.176,2.5076,94.5776,196.3544,198.9232,76.1951,0.3463,,2.7641,2.2798,2.8186
2572.2072,13.3006,0.1624,2.4634,91.8252,185.183,205.2877,76.3989,0.3407,,2.4583,2.4622,2.5596
2572.3596,12.419,0.1367,2.3702,92.2341,187.4133,209.4819,90.9927,0.3729,,1.8913,2.4811,2.0414
2572.512,12.5354,0.1202,2.2946,97.0254,189.9008,217.3106,95.1211,0.3703,,1.5574,1.1583,1.7115
2572.6644,12.6001,0.1112,2.2549,103.2918,200.8419,216.3704,94.1201,0.3885,,1.4656,1.0272,1.6126
2572.8168,12.6953,0.1097,2.2439,105.737,220.5946,235.7032,95.2619,0.3981,,1.4108,1.0072,1.5707
2572.9692,12.725,0.102,2.2286,109.0623,231.4704,236.6385,93.6072,0.3939,,1.4298,1.0089,1.595
2573.1216,12.6855,0.1034,2.2346,110.3984,238.6359,238.8088,96.0034,0.3752,,1.4613,1.0887,1.6142
2573.274,12.4206,0.1146,2.2599,109.4743,239.6582,239.7115,95.935,0.3658,,1.4723,1.6192,1.6274
2573.4264,12.4636,0.121,2.2643,108.7822,240.407,227.0435,94.3973,0.3685,,1.4811,13.7018,1.6281
2573.5788,12.3409,0.1208,2.2627,109.8922,239.5132,232.4583,93.5533,0.3844,,1.477,1999.9996,1.6281
2573.7312,12.6437,0.1217,2.2635,109.1953,235.8443,231.7754,93.2032,0.3943,,1.4861,1999.9996,1.6309
2573.8836,12.7023,0.1129,2.2709,108.4595,236.9189,226.2856,92.2783,0.3977,,1.5523,330.8778,1.6653
2574.036,12.9931,0.0962,2.2833,107.6532,233.1524,218.6049,93.1054,0.3785,,1.6335,1.1158,1.7385
2574.1884,12.1157,0.0737,2.3061,106.0257,222.3894,218.4834,91.2922,0.3843,,1.6403,1.0869,1.7475
2574.3408,12.1699,0.0659,2.3359,105.5763,214.7224,219.0475,90.7614,0.3907,,1.645,3.2174,1.7553
2574.4932,12.3513,0.0672,2.333,106.0063,214.6655,213.2843,94.898,0.405,,1.6658,3.2113,1.7645
2574.6456,12.5139,0.0795,2.31,106.2425,211.3093,214.9258,96.334,0.4063,,1.6645,2.9706,1.7421
2574.798,12.5219,0.0901,2.291,107.3056,217.8851,223.7626,96.9287,0.4167,,1.5778,1.7909,1.6569
2574.9504,12.4108,0.1007,2.2822,108.2155,221.5752,225.4848,95.0331,0.4235,,1.5751,1.5205,1.6449
2575.1028,12.2267,0.11,2.2746,108.2454,234.5828,230.2967,95.2732,0.4207,,1.5744,1.0052,1.6364
2575.2552,12.4135,0.109,2.2587,109.7334,233.7542,224.9569,95.365,0.4042,,1.5749,1.0021,1.6224
2575.4076,12.2809,0.1152,2.2679,109.7464,230.1803,227.2632,94.9051,0.3957,,1.5453,1.2128,1.585
2575.56,12.4423,0.1334,2.2983,108.0415,234.6194,215.1966,93.4241,0.3913,,1.5487,1.5457,1.5819
2575.7124,12.6546,0.1523,2.3297,107.642,221.9435,220.8571,92.0973,0.3812,,1.5762,1.0941,1.6068
2575.8648,12.8065,0.1437,2.3267,107.9223,217.6233,217.5684,89.6221,0.3804,,1.5953,1.4478,1.6081
2576.0172,12.4758,0.131,2.3394,108.1392,217.367,218.9286,88.7702,0.3908,,1.5998,1.572,1.6176
2576.1696,12.1671,0.1064,2.3463,108.1223,221.9084,224.4644,89.5984,0.3958,,1.6111,0.9993,1.637
2576.322,12.1563,0.0821,2.3353,107.9717,218.9516,225.6835,94.0212,0.3893,,1.6186,1.4466,1.6412
2576.4744,12.1563,0.0534,2.2913,107.1967,217.6578,237.2607,91.0974,0.3765,,1.6033,1.4532,1.629
2576.6268,12.1915,0.0527,2.2685,107.5533,228.54,225.613,94.1808,0.3849,,1.5947,0.855,1.6133
2576.7792,12.2443,0.0455,2.2376,108.3543,223.0429,232.8489,94.326,0.4001,,1.567,2.1989,1.5837
2576.9316,12.618,0.0351,2.2147,108.6813,228.4897,239.3031,92.323,0.398,,1.5553,2.7197,1.5777
2577.084,12.7033,0.0229,2.1987,109.3556,229.6277,241.6245,96.365,0.3921,,1.5427,1.848,1.5702
2577.2364,12.7049,0.0218,2.2041,109.4688,231.4656,237.1529,94.6693,0.3894,,1.5625,1.2588,1.5792
2577.3888,12.5137,0.0201,2.2095,109.1116,231.704,234.2514,91.5574,0.3912,,1.6087,1.1238,1.6159
2577.5412,12.3079,0.0137,2.2266,108.6855,228.7341,227.4984,89.7504,0.3916,,1.6129,1.269,1.6333
2577.6936,11.9857,0.0158,2.2646,108.1825,226.6278,224.886,89.422,0.3847,,1.6249,2.7584,1.6423
2577.846,11.9544,0.0118,2.29,107.4924,228.1959,229.5235,91.3547,0.3829,,1.6164,2.8778,1.6366
2577.9984,11.9491,0.0074,2.2913,107.5167,227.3346,228.9366,92.3385,0.391,,1.5955,1.1235,1.6153
2578.1508,11.9803,0.008,2.255,107.482,225.9439,232.5467,93.2354,0.388,,1.5969,1.6908,1.6189
2578.3032,12.4812,0.0174,2.2067,107.4033,231.0226,228.0949,93.2799,0.3862,,1.594,2.0589,1.6286
2578.4556,12.4384,0.0308,2.1735,107.6758,228.4728,226.0332,89.8721,0.3855,,1.6049,3.3649,1.632
2578.608,12.5246,0.0483,2.1713,107.9309,225.665,227.4919,89.2158,0.3905,,1.6193,2.7409,1.634
2578.7604,12.5232,0.0582,2.1906,107.474,220.8164,223.0615,86.75,0.3937,,1.6069,1.7746,1.6318
2578.9128,12.5124,0.0492,2.2138,107.5231,228.1309,229.4293,86.3588,0.397,,1.5954,1.2628,1.6253
2579.0652,12.564,0.0531,2.2502,107.7287,227.2842,227.3461,89.3885,0.3797,,1.6296,1.3892,1.6539
2579.2176,12.5151,0.0561,2.2889,107.8025,226.9182,227.1222,85.2487,0.368,,1.6271,1.4827,1.6529
2579.37,12.2226,0.0558,2.2966,107.87,216.7993,227.7756,85.1947,0.3615,,1.6349,0.919,1.6507
2579.5224,12.2308,0.0554,2.3091,107.8931,217.0563,228.0422,85.0973,0.3874,,1.6136,0.7507,1.6325
2579.6748,12.1915,0.0422,2.2917,107.8315,218.2463,227.812,84.7146,0.4055,,1.5601,1.5543,1.5991
2579.8272,12.1482,0.0355,2.2689,108.4053,219.1127,222.1408,88.46,0.4142,,1.5031,1.2804,1.5462
2579.9796,12.3039,0.0372,2.2678,109.5235,228.7838,229.9658,88.0542,0.4082,,1.5011,0.917,1.5447
2580.132,12.1441,0.0389,2.2736,109.4262,237.2592,238.6117,88.9404,0.4076,,1.4786,0.8565,1.5355
2580.2844,12.1427,0.0491,2.2927,109.6626,237.858,239.4059,93.2568,0.406,,1.4332,0.9941,1.5074
2580.4368,12.1455,0.0668,2.282,109.6208,233.3839,239.7092,94.5978,0.4117,,1.4222,1.6194,1.4896
2580.5892,12.4096,0.0469,2.2296,110.3893,234.5038,243.4606,95.9355,0.4112,,1.4184,2.4153,1.4838
2580.7416,12.2651,0.0311,2.1997,111.3133,240.8009,253.8732,92.1152,0.4107,,1.4201,1.3004,1.4822
2580.894,12.1802,0.0253,2.206,111.4465,244.595,252.0256,91.4405,0.3856,,1.4139,0.7519,1.4785
2581.0464,12.1346,0.0297,2.2244,111.1115,244.8826,254.4465,92.4619,0.3649,,1.4286,0.9447,1.4649
2581.1988,12.2849,0.034,2.186,110.9601,243.7122,255.6061,92.5984,0.3484,,1.4602,1.151,1.4794
2581.3512,12.8197,0.0571,2.1447,111.0019,233.9929,257.4251,90.3101,0.3653,,1.4634,1.3252,1.4696
2581.5036,12.5151,0.0729,2.1049,111.2201,240.872,256.1199,89.6665,0.3864,,1.4693,1.0469,1.4696
2581.656,12.2728,0.0859,2.1271,110.7036,238.1553,236.2263,90.0288,0.4032,,1.4718,0.737,1.4766
